timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
107,4270,124,,,,,4271,59,4272,65,,
108,4270,146,,,,,4271,57,4272,89,,
109,4270,138,,,,,4271,41,4272,97,,
110,4270,128,,,,,4271,128,,,,
111,4270,65,4269,50,,,4271,115,,,,
112,4270,45,4269,72,,,4271,117,,,,
113,4270,49,4269,80,,,4271,129,,,,
114,4270,36,4269,59,,,4271,95,,,,
115,4269,95,,,,,4271,95,,,,
116,4269,132,,,,,4270,48,4271,84,,
117,4269,122,,,,,4270,61,4271,61,,
118,4269,115,,,,,4270,57,4271,58,,
119,4269,137,,,,,4270,41,4271,96,,
120,4269,135,,,,,4271,135,,,,
121,4269,140,,,,,4271,140,,,,
122,4269,124,,,,,4271,124,,,,
123,4269,121,,,,,4270,53,4271,68,,
124,4269,139,,,,,4270,139,,,,
125,4269,48,4268,96,,,4270,144,,,,
126,4267,135,,,,,4268,135,,,,
127,4267,110,,,,,4268,120,,,,
128,4268,39,4267,59,,,4269,98,,,,
129,4268,36,4267,81,,,4269,117,,,,
130,4268,50,4267,78,,,4269,128,,,,
131,4268,44,4267,76,,,4269,120,,,,
132,4268,35,4267,62,,,4269,97,,,,
133,4267,125,,,,,4269,125,,,,
134,4268,62,4267,99,,,4269,161,,,,
135,4267,122,,,,,4269,122,,,,
136,4267,109,,,,,4269,109,,,,
137,4267,126,,,,,4268,46,4269,80,,
138,4267,115,,,,,4269,115,,,,
139,4267,148,,,,,4269,148,,,,
140,4267,139,,,,,4268,53,4269,86,,
141,4268,56,4267,55,,,4269,111,,,,
142,4267,155,,,,,4269,155,,,,
143,4268,100,,,,,4269,100,,,,
144,4267,132,,,,,4269,132,,,,
145,4267,109,,,,,4269,109,,,,
146,4267,140,,,,,4268,58,4269,82,,
147,4267,146,,,,,4268,50,4269,96,,
148,4267,95,,,,,4268,37,4269,58,,
149,4267,134,,,,,4268,134,,,,
150,4267,142,,,,,4268,142,,,,
151,4267,152,,,,,4268,152,,,,
152,4267,137,,,,,4268,137,,,,
153,4267,130,,,,,4268,130,,,,
154,4267,138,,,,,4268,138,,,,
155,4267,96,,,,,4268,96,,,,
156,4268,103,,,,,4269,103,,,,
157,4268,53,4267,53,,,4269,106,,,,
158,4268,52,4267,98,,,4269,150,,,,
159,4268,134,,,,,4269,134,,,,
160,4268,61,4267,86,,,4269,147,,,,
161,4268,150,,,,,4269,150,,,,
162,4268,140,,,,,4269,140,,,,
163,4268,112,,,,,4269,112,,,,
164,4268,93,,,,,4269,93,,,,
165,4268,38,4267,66,,,4269,104,,,,
166,4267,147,,,,,4269,147,,,,
167,4267,124,,,,,4269,124,,,,
168,4267,127,,,,,4268,127,,,,
169,4267,96,,,,,4268,96,,,,
170,4267,122,,,,,4268,122,,,,
171,4267,137,,,,,4268,63,4269,74,,
172,4267,134,,,,,4269,134,,,,
173,4268,44,4267,89,,,4269,133,,,,
174,4268,138,,,,,4269,134,,,,
175,4268,115,,,,,4269,59,4270,56,,
176,4268,133,,,,,4269,61,4270,72,,
177,4269,148,,,,,4270,148,,,,
178,4268,102,,,,,4270,102,,,,
179,4269,117,,,,,4270,117,,,,
180,4269,95,,,,,4270,95,,,,
181,4270,134,,,,,4271,46,4272,88,,
182,4270,135,,,,,4271,135,,,,
183,4270,158,,,,,4271,158,,,,
184,4270,44,4269,92,,,4271,136,,,,
185,4270,134,,,,,4271,143,,,,
186,4269,122,,,,,4270,50,4271,72,,
187,4269,135,,,,,4270,135,,,,
188,4269,127,,,,,4270,127,,,,
189,4269,116,,,,,4270,116,,,,
190,4269,115,,,,,4270,115,,,,
191,4269,128,,,,,4270,119,,,,
192,4269,134,,,,,4270,134,,,,
193,4269,38,4268,92,,,4270,130,,,,
194,4268,155,,,,,4270,155,,,,
195,4268,117,,,,,4269,55,4270,68,,
196,4268,142,,,,,4270,142,,,,
197,4269,119,,,,,4270,119,,,,
198,4269,105,,,,,4270,105,,,,
199,4269,117,,,,,4270,6,4271,117,,
200,4270,148,,,,,4271,148,,,,
201,4270,94,,,,,4271,39,4272,55,,
202,4271,63,4270,80,,,4272,143,,,,
203,4270,111,,,,,4272,111,,,,
204,4270,131,,,,,4271,131,,,,
205,4269,131,,,,,4271,131,,,,
206,4269,118,,,,,4271,118,,,,
207,4270,48,4269,67,,,4271,115,,,,
208,4270,119,,,,,4271,113,,,,
209,4270,140,,,,,4271,140,,,,
210,4270,98,,,,,4271,98,,,,
211,4271,43,4270,95,,,4272,138,,,,
212,4270,137,,,,,4271,137,,,,
213,4270,124,,,,,4271,39,4272,85,,
214,4270,61,4269,56,,,4271,117,,,,
215,4270,115,,,,,4271,107,,,,
216,4269,135,,,,,4271,135,,,,
217,4269,142,,,,,4271,142,,,,
218,4269,156,,,,,4271,156,,,,
219,4269,157,,,,,4270,65,4271,92,,
220,4270,145,,,,,4271,145,,,,
221,4270,92,,,,,4271,38,4272,54,,
222,4271,37,4270,82,,,4272,119,,,,
223,4272,45,4271,86,,,4273,131,,,,
224,4271,123,,,,,4273,123,,,,
225,4271,122,,,,,4273,122,,,,
226,4271,122,,,,,4272,122,,,,
227,4270,141,,,,,4272,141,,,,
228,4270,102,,,,,4272,102,,,,
229,4270,114,,,,,4272,114,,,,
230,4270,121,,,,,4272,121,,,,
231,4271,57,4270,100,,,4272,157,,,,
232,4271,137,,,,,4272,58,4273,79,,
233,4271,135,,,,,4272,50,4273,85,,
234,4271,116,,,,,4272,116,,,,
235,4271,99,,,,,4272,46,4273,53,,
236,4271,132,,,,,4272,63,4273,69,,
237,4271,140,,,,,4272,63,4273,77,,
238,4271,119,,,,,4273,119,,,,
239,4272,150,,,,,4273,145,,,,
240,4272,35,4271,64,,,4273,99,,,,
241,4272,35,4271,76,,,4273,111,,,,
242,4271,132,,,,,4273,132,,,,
243,4271,146,,,,,4272,51,4273,95,,
244,4271,142,,,,,4273,142,,,,
245,4271,112,,,,,4272,49,4273,63,,
246,4271,124,,,,,4272,51,4273,73,,
247,4271,109,,,,,4272,50,4273,59,,
248,4271,134,,,,,4272,134,,,,
249,4271,125,,,,,4272,125,,,,
250,4271,103,,,,,4272,35,4273,68,,
251,4270,142,,,,,4271,47,4272,100,,
252,4271,106,,,,,4272,54,4273,52,,
253,4271,125,,,,,4272,125,,,,
254,4271,111,,,,,4272,53,4273,58,,
255,4271,110,,,,,4272,58,4273,52,,
256,4271,117,,,,,4273,117,,,,
257,4271,149,,,,,4273,149,,,,
258,4271,139,,,,,4273,139,,,,
259,4272,10,4271,105,,,4273,105,,,,
260,4271,145,,,,,4273,145,,,,
261,4271,131,,,,,4273,131,,,,
262,4271,111,,,,,4273,111,,,,
263,4272,138,,,,,4273,138,,,,
264,4271,110,,,,,4273,110,,,,
265,4271,154,,,,,4273,154,,,,
266,4272,58,4271,52,,,4273,110,,,,
267,4272,52,4271,67,,,4273,119,,,,
268,4272,124,,,,,4273,65,4274,59,,
269,4272,98,,,,,4273,40,4274,58,,
270,4272,138,,,,,4273,65,4274,73,,
271,4272,137,,,,,4273,48,4274,89,,
272,4272,129,,,,,4274,129,,,,
273,4273,100,,,,,4274,100,,,,
274,4274,52,4273,60,,,4275,112,,,,
275,4274,130,,,,,4275,35,4276,95,,
276,4274,39,4273,71,,,4275,110,,,,
277,4273,117,,,,,4275,117,,,,
278,4273,135,,,,,4275,135,,,,
279,4273,103,,,,,4274,41,4275,62,,
280,4273,140,,,,,4274,48,4275,92,,
281,4273,128,,,,,4274,128,,,,
282,4273,102,,,,,4274,44,4275,58,,
283,4272,137,,,,,4274,137,,,,
284,4272,142,,,,,4274,142,,,,
285,4272,139,,,,,4273,65,4274,74,,
286,4272,90,,,,,4274,90,,,,
287,4272,94,,,,,4274,94,,,,
288,4272,141,,,,,4274,141,,,,
289,4272,132,,,,,4273,39,4274,93,,
290,4272,119,,,,,4273,56,4274,63,,
291,4272,149,,,,,4273,149,,,,
292,4272,144,,,,,4273,144,,,,
293,4272,93,,,,,4273,93,,,,
294,4272,99,,,,,4273,99,,,,
295,4272,130,,,,,4273,130,,,,
296,4272,137,,,,,4273,137,,,,
297,4271,117,,,,,4273,117,,,,
298,4272,51,4271,74,,,4273,125,,,,
299,4272,146,,,,,4273,146,,,,
300,4272,123,,,,,4273,123,,,,
301,4272,41,4271,68,,,4273,109,,,,
302,4271,98,,,,,4273,98,,,,
303,4272,127,,,,,4273,127,,,,
304,4272,121,,,,,4273,121,,,,
305,4272,108,,,,,4273,108,,,,
306,4273,57,4272,94,,,4274,151,,,,
307,4273,126,,,,,4274,126,,,,
308,4273,122,,,,,4274,122,,,,
309,4274,56,4273,67,,,4275,123,,,,
310,4274,129,,,,,4276,129,,,,
311,4275,122,,,,,4276,122,,,,
312,4275,133,,,,,4276,65,4277,68,,
313,4275,120,,,,,4277,120,,,,
314,4275,134,,,,,4276,40,4277,94,,
315,4275,134,,,,,4277,134,,,,
316,4276,140,,,,,4278,140,,,,
317,4277,112,,,,,4278,112,,,,
318,4277,97,,,,,4278,97,,,,
319,4276,122,,,,,4277,51,4278,71,,
320,4276,153,,,,,4277,53,4278,100,,
321,4276,138,,,,,4277,65,4278,73,,
322,4276,104,,,,,4278,104,,,,
323,4276,132,,,,,4278,132,,,,
324,4276,151,,,,,4277,63,4278,88,,
325,4276,139,,,,,4278,139,,,,
326,4277,49,4276,82,,,4278,131,,,,
327,4276,155,,,,,4278,155,,,,
328,4277,52,4276,95,,,4278,147,,,,
329,4276,140,,,,,4277,7,4278,140,,
330,4276,137,,,,,4277,49,4278,88,,
331,4276,121,,,,,4277,41,4278,80,,
332,4276,130,,,,,4278,130,,,,
333,4276,104,,,,,4278,104,,,,
334,4276,130,,,,,4277,40,4278,90,,
335,4276,37,4275,76,,,4277,113,,,,
336,4276,124,,,,,4277,124,,,,
337,4276,91,,,,,4278,91,,,,
338,4276,153,,,,,4277,60,4278,93,,
339,4276,160,,,,,4278,160,,,,
340,4276,114,,,,,4277,51,4278,63,,
341,4276,112,,,,,4277,47,4278,65,,
342,4276,155,,,,,4277,155,,,,
343,4276,152,,,,,4277,63,4278,89,,
344,4276,158,,,,,4277,158,,,,
345,4276,126,,,,,4277,126,,,,
346,4276,102,,,,,4278,102,,,,
347,4276,135,,,,,4278,135,,,,
348,4276,151,,,,,4277,62,4278,89,,
349,4276,92,,,,,4278,92,,,,
350,4277,145,,,,,4278,145,,,,
351,4277,108,,,,,4278,47,4279,61,,
352,4277,69,4276,76,,,4278,135,,,,
353,4277,128,,,,,4278,128,,,,
354,4276,156,,,,,4278,156,,,,
355,4276,100,,,,,4277,45,4278,55,,
356,4276,103,,,,,4278,103,,,,
357,4276,108,,,,,4277,108,,,,
358,4276,91,,,,,4277,37,4278,54,,
359,4276,110,,,,,4277,59,4278,51,,
360,4276,137,,,,,4277,49,4278,88,,
361,4276,107,,,,,4277,54,4278,53,,
362,4276,143,,,,,4278,143,,,,
363,4276,112,,,,,4277,35,4278,77,,
364,4276,129,,,,,4277,50,4278,79,,
365,4276,101,,,,,4277,51,4278,50,,
366,4276,140,,,,,4277,42,4278,98,,
367,4276,107,,,,,4277,46,4278,61,,
368,4276,121,,,,,4278,121,,,,
369,4277,58,4276,97,,,4278,155,,,,
370,4277,56,4276,63,,,4278,119,,,,
371,4276,148,,,,,4277,148,,,,
372,4276,131,,,,,4277,62,4278,69,,
373,4276,113,,,,,4277,113,,,,
374,4276,135,,,,,4277,135,,,,
375,4276,153,,,,,4277,64,4278,89,,
376,4277,6,4276,120,,,4278,120,,,,
377,4276,142,,,,,4277,51,4278,91,,
378,4276,150,,,,,4277,52,4278,92,,
379,4276,115,,,,,4277,56,4278,59,,
380,4276,130,,,,,4278,130,,,,
381,4276,143,,,,,4277,43,4278,100,,
382,4276,113,,,,,4277,63,4278,50,,
383,4276,90,,,,,4277,37,4278,53,,
384,4276,126,,,,,4277,62,4278,64,,
385,4275,121,,,,,4276,121,,,,
386,4275,99,,,,,4276,99,,,,
387,4275,133,,,,,4276,64,4277,69,,
388,4275,129,,,,,4276,45,4277,84,,
389,4275,121,,,,,4276,121,,,,
390,4274,144,,,,,4275,144,,,,
391,4274,115,,,,,4276,115,,,,
392,4274,111,,,,,4276,111,,,,
393,4274,125,,,,,4276,125,,,,
394,4274,125,,,,,4276,125,,,,
395,4275,138,,,,,4276,63,4277,75,,
396,4275,119,,,,,4277,119,,,,
397,4276,48,4275,89,,,4277,137,,,,
398,4275,103,,,,,4276,103,,,,
399,4276,43,4275,73,,,4277,116,,,,
400,4276,161,,,,,4277,161,,,,
401,4276,158,,,,,4277,158,,,,
402,4276,137,,,,,4277,55,4278,82,,
403,4276,142,,,,,4277,142,,,,
404,4276,118,,,,,4277,118,,,,
405,4276,135,,,,,4277,135,,,,
406,4276,121,,,,,4277,121,,,,
407,4276,105,,,,,4277,42,4278,63,,
408,4276,147,,,,,4277,65,4278,82,,
409,4276,136,,,,,4277,64,4278,72,,
410,4276,116,,,,,4277,116,,,,
411,4276,105,,,,,4277,105,,,,
412,4276,143,,,,,4277,143,,,,
413,4276,127,,,,,4277,127,,,,
414,4277,36,4276,84,,,4278,120,,,,
415,4276,123,,,,,4278,123,,,,
416,4277,64,4276,52,,,4278,116,,,,
417,4276,116,,,,,4278,116,,,,
418,4277,5,4276,139,,,4278,139,,,,
419,4276,151,,,,,4278,151,,,,
420,4276,153,,,,,4278,153,,,,
421,4276,152,,,,,4278,152,,,,
422,4276,94,,,,,4278,94,,,,
423,4276,137,,,,,4278,137,,,,
424,4277,121,,,,,4278,121,,,,
425,4277,64,4276,74,,,4278,138,,,,
426,4277,33,4276,81,,,4278,118,,,,
427,4277,36,4276,84,,,4278,120,,,,
428,4276,164,,,,,4277,55,4278,99,,
429,4276,152,,,,,4277,152,,,,
430,4275,86,,,,,4277,86,,,,
431,4275,124,,,,,4276,124,,,,
432,4275,123,,,,,4276,123,,,,
433,4275,122,,,,,4276,64,4277,58,,
434,4275,112,,,,,4276,112,,,,
435,4275,139,,,,,4276,139,,,,
436,4275,116,,,,,4276,116,,,,
437,4275,97,,,,,4276,40,4277,57,,
438,4275,143,,,,,4276,143,,,,
439,4275,51,4274,89,,,4276,140,,,,
440,4273,105,,,,,4275,105,,,,
441,4274,60,4273,71,,,4275,131,,,,
442,4274,39,4273,69,,,4275,108,,,,
443,4273,143,,,,,4275,143,,,,
444,4273,125,,,,,4274,125,,,,
445,4273,91,,,,,4274,91,,,,
446,4273,137,,,,,4274,137,,,,
447,4273,126,,,,,4274,126,,,,
448,4273,116,,,,,4274,116,,,,
449,4273,128,,,,,4274,128,,,,
450,4272,148,,,,,4273,63,4274,85,,
451,4272,100,,,,,4274,100,,,,
452,4272,122,,,,,4274,122,,,,
453,4272,148,,,,,4274,148,,,,
454,4273,154,,,,,4274,154,,,,
455,4273,145,,,,,4274,145,,,,
456,4273,142,,,,,4275,142,,,,
457,4273,102,,,,,4275,102,,,,
458,4273,141,,,,,4274,141,,,,
459,4273,42,4272,97,,,4274,139,,,,
460,4273,56,4272,100,,,4274,156,,,,
461,4272,144,,,,,4274,144,,,,
462,4272,138,,,,,4274,138,,,,
463,4272,126,,,,,4274,126,,,,
464,4273,54,4272,55,,,4274,109,,,,
465,4272,149,,,,,4274,149,,,,
466,4274,56,4273,80,,,4275,128,,,,
467,4273,117,,,,,4275,117,,,,
468,4273,129,,,,,4275,129,,,,
469,4273,147,,,,,4275,147,,,,
470,4273,124,,,,,4275,124,,,,
471,4273,115,,,,,4274,36,4275,79,,
472,4273,117,,,,,4274,43,4275,74,,
473,4273,118,,,,,4275,118,,,,
474,4273,147,,,,,4274,147,,,,
475,4273,120,,,,,4274,120,,,,
476,4273,154,,,,,4274,154,,,,
477,4273,131,,,,,4274,131,,,,
478,4273,112,,,,,4274,112,,,,
479,4273,55,4272,76,,,4274,131,,,,
480,4273,105,,,,,4274,105,,,,
481,4272,110,,,,,4274,110,,,,
482,4272,96,,,,,4274,96,,,,
483,4272,142,,,,,4273,142,,,,
484,4272,115,,,,,4273,115,,,,
485,4271,112,,,,,4273,112,,,,
486,4272,48,4271,58,,,4273,106,,,,
487,4272,57,4271,82,,,4273,139,,,,
488,4271,154,,,,,4273,154,,,,
489,4272,49,4271,90,,,4273,139,,,,
490,4271,146,,,,,4273,146,,,,
491,4271,126,,,,,4272,57,4273,69,,
492,4271,94,,,,,4272,36,4273,58,,
493,4271,118,,,,,4272,40,4273,78,,
494,4271,115,,,,,4272,51,4273,64,,
495,4272,120,,,,,4273,120,,,,
496,4272,132,,,,,4273,132,,,,
497,4272,136,,,,,4273,136,,,,
498,4272,49,4271,86,,,4273,135,,,,
499,4272,57,4271,56,,,4273,113,,,,
500,4271,143,,,,,4272,44,4273,99,,
501,4272,61,4271,66,,,4273,127,,,,
502,4272,55,4271,67,,,4273,122,,,,
503,4271,107,,,,,4272,107,,,,
504,4271,36,4270,76,,,4272,112,,,,
505,4271,109,,,,,4272,109,,,,
506,4271,61,4270,79,,,4272,140,,,,
507,4271,91,,,,,4272,91,,,,
508,4271,126,,,,,4272,126,,,,
509,4271,95,,,,,4272,38,4273,57,,
510,4271,156,,,,,4272,61,4273,95,,
511,4271,135,,,,,4273,135,,,,
512,4272,125,,,,,4274,125,,,,
513,4273,122,,,,,4274,54,4275,68,,
514,4273,145,,,,,4275,145,,,,
515,4274,121,,,,,4275,114,,,,
516,4274,52,4273,80,,,4275,132,,,,
517,4273,120,,,,,4275,120,,,,
518,4273,114,,,,,4275,114,,,,
519,4273,127,,,,,4274,127,,,,
520,4272,100,,,,,4273,42,4274,58,,
521,4272,149,,,,,4274,149,,,,
522,4272,112,,,,,4273,112,,,,
523,4272,113,,,,,4273,113,,,,
524,4272,117,,,,,4273,117,,,,
525,4272,36,4271,63,,,4273,99,,,,
526,4272,36,4271,87,,,4273,123,,,,
527,4271,123,,,,,4273,123,,,,
528,4271,126,,,,,4272,53,4273,73,,
529,4271,91,,,,,4273,91,,,,
530,4271,109,,,,,4273,109,,,,
531,4271,109,,,,,4272,59,4273,50,,
532,4271,116,,,,,4272,116,,,,
533,4271,56,4270,86,,,4272,142,,,,
534,4271,138,,,,,4272,138,,,,
535,4271,136,,,,,4272,136,,,,
536,4271,51,4270,64,,,4272,115,,,,
537,4271,122,,,,,4272,122,,,,
538,4271,132,,,,,4272,132,,,,
539,4271,133,,,,,4272,133,,,,
540,4270,104,,,,,4272,104,,,,
541,4271,111,,,,,4272,111,,,,
542,4271,104,,,,,4272,95,,,,
543,4272,120,,,,,4273,120,,,,
544,4272,132,,,,,4273,4,4274,132,,
545,4273,117,,,,,4274,117,,,,
546,4273,119,,,,,4274,113,,,,
547,4273,129,,,,,4274,129,,,,
548,4273,122,,,,,4274,38,4275,84,,
549,4273,150,,,,,4274,150,,,,
550,4273,108,,,,,4274,108,,,,
551,4273,60,4272,76,,,4274,136,,,,
552,4273,53,4272,53,,,4274,106,,,,
553,4273,41,4272,95,,,4274,136,,,,
554,4272,127,,,,,4274,127,,,,
555,4273,51,4272,52,,,4274,103,,,,
556,4272,118,,,,,4274,118,,,,
557,4273,59,4272,98,,,4274,157,,,,
558,4273,127,,,,,4274,65,4275,62,,
559,4273,131,,,,,4274,131,,,,
560,4273,114,,,,,4274,114,,,,
561,4272,124,,,,,4274,124,,,,
562,4272,123,,,,,4274,123,,,,
563,4273,111,,,,,4274,111,,,,
564,4273,123,,,,,4274,123,,,,
565,4273,128,,,,,4274,128,,,,
566,4273,112,,,,,4274,112,,,,
567,4273,139,,,,,4274,139,,,,
568,4273,157,,,,,4274,157,,,,
569,4273,113,,,,,4274,113,,,,
570,4273,52,4272,55,,,4274,107,,,,
571,4273,101,,,,,4274,101,,,,
572,4273,121,,,,,4274,121,,,,
573,4273,147,,,,,4274,47,4275,100,,
574,4273,98,,,,,4274,98,,,,
575,4273,130,,,,,4274,130,,,,
576,4273,136,,,,,4274,61,4275,75,,
577,4273,116,,,,,4274,116,,,,
578,4273,145,,,,,4274,145,,,,
579,4273,106,,,,,4274,106,,,,
580,4272,135,,,,,4274,135,,,,
581,4272,108,,,,,4273,108,,,,
582,4271,106,,,,,4273,106,,,,
583,4271,117,,,,,4273,117,,,,
584,4271,131,,,,,4273,131,,,,
585,4271,126,,,,,4272,54,4273,72,,
586,4271,136,,,,,4273,136,,,,
587,4271,159,,,,,4273,159,,,,
588,4271,140,,,,,4273,140,,,,
589,4271,145,,,,,4272,53,4273,92,,
590,4271,143,,,,,4272,65,4273,78,,
591,4271,86,,,,,4272,86,,,,
592,4271,115,,,,,4272,39,4273,69,,
593,4271,143,,,,,4273,143,,,,
594,4271,100,,,,,4273,100,,,,
595,4271,133,,,,,4273,133,,,,
596,4272,61,4271,96,,,4273,157,,,,
597,4272,46,4271,81,,,4273,127,,,,
598,4272,58,4271,81,,,4273,139,,,,
599,4272,154,,,,,4273,154,,,,
600,4272,57,4271,56,,,4273,113,,,,
601,4272,58,4271,87,,,4273,145,,,,
602,4272,142,,,,,4273,142,,,,
603,4272,98,,,,,4273,98,,,,
604,4273,57,4272,53,,,4274,110,,,,
605,4272,120,,,,,4273,51,4274,69,,
606,4272,111,,,,,4273,42,4274,69,,
607,4272,128,,,,,4274,128,,,,
608,4273,56,4272,87,,,4274,143,,,,
609,4273,141,,,,,4275,141,,,,
610,4274,115,,,,,4275,115,,,,
611,4274,107,,,,,4275,36,4276,71,,
612,4274,95,,,,,4275,37,4276,58,,
613,4274,139,,,,,4275,139,,,,
614,4274,42,4273,87,,,4275,129,,,,
615,4273,125,,,,,4274,52,4275,73,,
616,4273,48,4272,70,,,4274,118,,,,
617,4272,110,,,,,4274,110,,,,
618,4273,59,4272,91,,,4274,150,,,,
619,4273,109,,,,,4274,53,4275,56,,
620,4274,35,4273,94,,,4275,129,,,,
621,4274,59,4273,51,,,4275,110,,,,
622,4274,60,4273,57,,,4275,117,,,,
623,4273,153,,,,,4274,153,,,,
624,4273,129,,,,,4274,129,,,,
625,4273,146,,,,,4274,146,,,,
626,4273,53,4272,71,,,4274,124,,,,
627,4273,65,4272,64,,,4274,129,,,,
628,4273,36,4272,85,,,4274,121,,,,
629,4273,42,4272,90,,,4274,132,,,,
630,4273,47,4272,51,,,4274,98,,,,
631,4272,109,,,,,4274,109,,,,
632,4272,135,,,,,4273,135,,,,
633,4272,126,,,,,4273,126,,,,
634,4272,110,,,,,4273,110,,,,
635,4272,109,,,,,4273,40,4274,62,,
636,4273,51,4272,79,,,4274,130,,,,
637,4273,37,4272,71,,,4274,108,,,,
638,4274,56,4273,94,,,4275,150,,,,
639,4274,157,,,,,4275,157,,,,
640,4274,140,,,,,4275,140,,,,
641,4274,114,,,,,4275,47,4276,67,,
642,4274,113,,,,,4275,36,4276,77,,
643,4274,44,4273,60,,,4275,104,,,,
644,4273,123,,,,,4275,123,,,,
645,4273,112,,,,,4274,53,4275,59,,
646,4273,152,,,,,4275,152,,,,
647,4273,112,,,,,4275,112,,,,
