timestamp,price,quantity
1341,6521,10
1343,6520,4
1344,6519,8
1345,6519,11
1352,6520,10
1354,6519,5
1362,6519,6
1374,6518,6
1386,6518,6
1407,6524,8
1429,6523,4
1438,6525,8
1451,6519,4
1452,6519,9
1459,6523,10
1485,6522,7
1495,6525,7
1503,6529,4
1517,6527,7
1518,6526,8
1518,6526,6
1524,6526,7
1529,6528,7
1530,6527,6
1543,6526,9
1547,6529,7
1548,6528,12
1551,6529,5
1556,6528,11
1577,6526,9
1613,6522,8
1617,6520,3
1621,6519,5
1625,6519,7
1639,6522,4
1649,6521,8
1656,6523,7
1661,6523,8
1662,6523,7
1685,6526,8
1709,6521,9
1714,6521,4
1715,6521,3
1725,6521,7
1727,6521,10
1750,6517,8
1751,6515,8
1759,6516,10
1765,6515,12
1775,6515,7
1780,6518,6
1782,6521,10
1793,6520,10
1796,6519,7
1799,6519,4
1806,6519,8
1817,6523,10
1834,6522,8
1868,6525,4
1877,6524,3
1894,6522,8
1896,6519,6
1897,6519,5
1898,6519,8
1913,6520,7
1918,6518,5
1949,6513,10
1957,6513,3
1960,6513,9
1975,6515,8
1977,6514,8
1982,6519,4
1987,6516,6
1994,6516,4
1994,6516,9
1995,6517,4
2002,6515,8
2003,6514,8
2050,6516,9
2054,6517,8
2065,6516,5
2097,6520,10
2101,6520,10
2126,6518,5
2136,6517,10
2154,6517,9
2157,6516,3
2164,6518,6
2196,6523,7
2200,6523,7
2214,6525,4
2227,6524,5
2234,6523,4
2238,6522,7
2247,6524,6
2250,6521,5
2257,6520,10
2264,6522,4
2294,6523,7
2305,6521,9
2332,6520,5
2339,6519,5
2341,6520,9
2346,6520,8
2352,6520,11
2358,6518,7
2362,6517,5
2374,6517,7
2398,6520,10
2405,6520,7
2420,6522,10
2448,6518,8
2449,6518,12
2450,6518,6
2454,6518,3
2456,6518,4
2472,6520,4
2474,6521,9
2475,6520,5
2493,6523,7
2494,6523,8
2510,6530,5
2522,6531,4
2538,6529,6
2542,6528,9
2545,6527,8
2550,6531,10
2560,6534,7
2561,6534,8
2608,6539,7
2630,6537,11
2631,6536,9
2644,6536,7
2650,6533,10
2653,6533,11
2653,6533,10
2680,6536,7
2687,6535,3
2689,6536,5
2710,6531,10
2712,6532,5
2717,6533,10
2723,6530,9
2727,6533,5
2728,6533,7
2729,6531,4
2731,6531,5
2735,6531,11
2737,6533,9
2740,6534,9
2744,6536,4
2747,6536,11
2775,6536,10
2794,6535,3
2811,6534,9
2812,6533,7
2842,6531,6
2843,6533,6
2865,6528,4
2866,6527,8
2881,6527,6
2888,6529,8
2891,6526,7
2896,6526,5
2925,6524,5
2938,6524,4
2942,6524,10
2957,6524,5
2960,6521,5
2970,6522,4
2973,6521,10
2978,6522,8
2999,6521,12
3006,6519,5
3018,6520,5
3022,6522,9
3030,6521,5
3036,6524,7
3046,6523,12
3050,6522,7
3052,6525,5
3053,6526,9
3056,6526,5
3059,6525,11
3071,6526,4
3078,6525,6
3079,6527,8
3087,6525,4
3097,6525,7
3111,6527,8
3125,6526,4
3144,6523,12
3144,6524,9
3183,6525,9
3192,6526,8
3195,6526,5
3199,6526,5
3204,6525,8
3221,6527,3
3229,6525,6
3245,6525,11
3248,6527,8
3252,6529,10
3278,6535,9
3293,6538,10
3313,6541,10
3329,6541,9
3332,6540,6
3348,6537,5
3349,6536,5
3352,6536,10
3366,6539,5
3367,6537,4
3422,6542,6
3424,6546,9
3426,6545,8
3429,6545,10
3436,6544,10
3446,6545,5
3449,6547,8
3457,6549,4
3478,6545,3
3487,6545,5
3488,6544,9
3489,6543,7
3498,6543,6
3499,6542,7
3509,6546,7
3517,6548,6
3523,6547,5
3537,6543,5
3543,6544,9
3550,6542,5
3560,6544,4
3562,6547,5
3565,6545,4
3566,6545,10
3579,6549,4
3585,6549,7
3593,6547,12
3607,6551,4
3611,6550,10
3660,6548,10
3662,6550,8
3666,6548,10
3674,6549,12
3674,6550,9
3688,6551,8
3689,6552,9
3693,6550,9
3695,6552,5
3699,6550,4
3706,6552,7
3715,6552,10
3727,6550,4
3748,6547,10
3761,6546,6
3777,6545,7
3780,6546,7
3787,6546,6
3796,6547,5
3823,6544,4
3824,6544,9
3846,6541,5
3854,6543,9
3862,6540,6
3869,6541,10
3888,6544,4
3890,6542,7
3890,6543,7
3897,6546,6
3899,6546,4
3900,6544,8
3905,6544,9
3909,6545,4
3916,6544,3
3948,6542,8
3952,6541,10
3958,6541,4
3963,6540,5
3967,6540,5
3968,6540,6
3985,6538,8
3997,6538,8
4009,6539,5
4012,6539,11
4013,6538,5
4017,6540,4
4024,6540,10
4026,6540,3
4035,6541,12
4041,6541,10
4051,6539,4
4058,6540,7
4067,6539,9
4081,6536,3
4104,6534,4
4104,6535,4
4111,6534,7
4119,6533,8
4124,6532,10
4126,6532,12
4140,6531,9
4149,6532,9
4153,6532,10
4155,6531,9
4157,6529,3
4164,6527,8
4172,6528,8
4191,6529,7
4199,6529,7
4204,6528,10
4221,6528,8
4224,6528,4
4236,6527,4
4240,6525,8
4245,6526,6
4259,6528,4
4262,6530,7
4275,6525,4
4279,6527,4
4280,6527,9
4281,6526,7
4295,6525,7
4295,6525,9
4302,6523,9
4307,6523,9
4310,6525,7
4312,6525,7
4325,6523,6
4342,6523,6
4359,6522,9
4361,6524,6
4364,6522,8
4367,6522,4
4399,6527,9
4400,6525,3
4410,6524,4
4414,6524,4
4421,6524,7
4427,6525,9
4440,6524,8
4446,6523,6
4459,6523,5
4475,6525,6
4495,6523,6
4496,6523,8
4500,6523,9
4532,6525,3
4540,6524,6
4544,6523,7
4557,6525,10
4565,6524,7
4567,6524,10
4572,6524,7
4572,6525,9
4573,6524,3
4574,6525,12
4588,6526,8
4606,6528,8
4625,6531,9
4647,6526,5
4670,6528,7
4688,6528,11
4694,6529,3
4701,6530,7
4710,6530,8
4727,6528,4
4728,6529,5
4729,6530,7
4730,6530,6
4734,6531,6
4756,6531,7
4758,6531,9
4759,6530,12
4769,6530,7
4775,6531,6
4778,6531,8
4785,6531,9
4802,6528,10
4804,6528,7
4806,6526,7
4817,6529,4
4825,6527,9
4838,6527,10
4842,6527,10
4851,6528,5
4867,6529,9
4876,6528,6
4892,6527,8
4909,6525,6
4909,6526,5
4926,6525,9
4936,6522,9
4938,6521,6
4940,6523,5
4943,6521,9
4943,6523,10
4961,6517,11
4994,6520,6
4996,6518,7
4997,6518,10
5004,6518,7
5013,6519,5
5027,6519,10
5037,6521,6
5061,6520,9
5062,6519,8
5065,6520,5
5073,6519,5
5079,6518,6
5086,6519,9
5092,6519,8
5093,6519,7
5096,6519,10
5097,6519,3
5117,6517,4
5127,6518,7
5144,6518,7
5148,6520,6
5174,6519,5
5176,6517,10
5176,6519,4
5187,6517,8
5188,6517,6
5214,6518,8
5217,6517,10
5217,6517,10
5251,6517,4
5251,6519,7
5271,6517,8
5295,6515,7
5328,6517,9
5330,6517,5
5338,6519,4
5350,6522,5
5353,6519,4
5353,6519,8
5354,6520,10
5407,6516,6
5420,6517,4
5424,6516,9
5439,6514,10
5458,6514,5
5472,6513,5
5473,6514,4
5499,6514,5
5514,6513,12
5516,6514,5
5530,6513,9
5534,6513,8
5550,6514,6
5562,6516,6
5566,6514,4
5567,6514,8
5576,6515,6
5581,6513,4
5585,6510,7
5601,6513,5
5602,6511,5
5608,6510,4
5612,6512,5
5621,6512,8
5627,6512,6
5631,6511,10
5647,6512,8
5652,6511,8
5656,6512,11
5658,6511,10
5661,6512,6
5689,6512,10
5707,6511,6
5717,6510,9
5720,6511,10
5725,6508,7
5729,6509,6
5737,6507,4
5746,6508,6
5753,6507,6
5761,6505,10
5763,6506,12
5774,6506,7
5790,6506,4
5805,6508,5
5835,6507,7
5839,6508,9
5842,6506,5
5853,6504,7
5876,6506,7
5877,6506,5
5878,6506,9
5880,6506,7
5898,6508,5
5903,6507,6
5911,6506,9
5927,6506,4
5945,6508,4
5954,6508,5
5962,6509,5
5964,6509,10
5968,6510,6
5971,6507,5
5976,6507,8
5979,6510,10
5990,6510,10
6004,6508,9
6009,6509,7
6018,6508,9
6038,6509,3
6049,6510,6
6052,6510,10
6053,6509,8
6054,6508,4
6056,6507,4
6077,6506,8
6093,6506,5
6094,6506,5
6102,6505,5
6105,6501,7
6105,6503,6
6115,6502,5
6120,6498,10
6124,6501,5
6125,6500,5
6128,6501,6
6129,6500,7
6131,6501,10
6135,6500,6
6138,6501,6
6141,6504,10
6142,6503,4
6144,6504,5
6149,6503,10
6152,6504,9
6163,6503,6
6165,6501,7
6173,6503,9
6175,6502,3
6176,6503,10
6188,6506,10
6192,6503,9
6200,6504,4
6200,6506,10
6203,6505,6
6210,6505,5
6215,6504,7
6249,6506,10
6250,6506,10
6264,6508,4
6266,6506,5
6277,6504,4
6278,6502,10
6284,6503,6
6288,6505,4
6297,6502,9
6301,6502,5
6322,6503,6
6330,6504,4
6338,6504,5
6342,6506,9
6346,6506,10
6347,6509,5
6348,6508,10
6353,6508,10
6363,6507,7
6364,6509,8
6368,6509,6
6372,6510,9
6407,6511,9
6424,6510,9
6436,6510,11
6436,6511,6
6438,6512,10
6447,6516,8
6449,6517,11
6477,6516,8
6478,6516,5
6485,6517,9
6509,6517,5
6510,6517,8
6511,6517,8
6512,6518,6
6529,6519,6
6545,6518,4
6560,6517,5
6560,6519,9
6566,6518,9
6568,6518,5
6581,6523,9
6590,6523,4
6602,6519,7
6603,6519,6
6618,6520,10
6620,6520,5
6632,6521,10
6638,6520,10
6639,6520,10
6652,6520,7
6670,6523,4
6671,6522,4
6675,6524,12
6681,6525,5
6684,6522,10
6706,6523,7
6722,6523,6
6727,6522,9
6738,6521,9
6747,6522,9
6750,6521,9
6751,6520,4
6768,6519,5
6773,6523,4
6805,6520,9
6807,6519,4
6812,6519,12
6830,6516,5
6843,6520,7
6844,6519,6
6849,6519,12
6855,6520,11
6862,6521,9
6864,6518,11
6864,6518,7
6871,6519,5
6879,6518,5
6879,6520,9
6885,6518,5
6894,6520,9
6895,6518,8
6900,6519,4
6907,6519,5
6917,6516,4
6919,6514,9
6924,6515,10
6939,6514,9
6948,6516,5
6951,6514,12
6964,6515,7
6966,6514,8
6967,6515,10
6981,6517,7
6984,6517,3
6984,6517,10
6990,6521,8
7002,6519,7
7004,6519,11
7021,6518,5
7032,6520,9
7035,6519,9
7045,6519,10
7049,6519,10
7053,6519,10
7055,6521,8
7056,6519,8
7057,6519,9
7084,6517,12
7085,6518,8
7088,6516,5
7089,6516,5
7101,6517,10
7129,6515,10
7134,6514,4
7139,6515,9
7145,6515,3
7145,6515,8
7148,6515,6
7173,6516,3
7175,6517,5
7176,6516,9
7182,6514,6
7192,6516,9
7194,6515,7
7208,6516,11
7213,6518,10
7217,6517,9
7219,6518,6
7227,6521,7
7253,6525,6
7261,6523,8
7266,6525,5
7275,6522,6
7283,6523,5
7286,6522,8
7289,6518,4
7317,6522,9
7327,6523,9
7332,6521,10
7336,6520,10
7346,6522,11
7357,6521,4
7361,6521,12
7367,6521,9
7369,6522,5
7375,6522,6
7379,6521,8
7383,6521,9
7389,6519,7
7414,6520,7
7431,6522,7
7439,6519,8
7463,6522,10
7465,6520,8
7468,6521,5
7490,6520,3
7492,6519,5
7510,6518,8
7513,6518,4
7521,6518,4
7530,6517,5
7533,6519,9
7543,6519,4
7549,6520,5
7552,6520,6
7560,6522,4
7569,6522,9
7580,6524,5
7591,6526,5
7597,6526,5
7598,6525,9
7618,6532,9
7627,6533,10
7629,6533,8
7652,6535,9
7660,6535,6
7687,6529,3
7689,6529,7
7690,6530,5
7699,6528,9
7702,6528,10
7704,6527,5
7715,6523,10
7716,6525,4
7717,6523,7
7722,6525,5
7731,6521,9
7739,6523,4
7756,6517,4
7758,6519,6
7781,6518,3
7785,6517,9
7809,6519,6
7831,6520,8
7831,6520,8
7836,6519,9
7852,6521,9
7860,6522,9
7878,6521,5
7886,6522,6
7902,6519,8
7904,6519,8
7915,6521,9
7925,6520,7
7936,6524,10
7938,6523,9
7942,6523,5
7943,6522,8
7961,6527,6
7965,6526,7
7978,6528,10
7987,6524,10
7995,6523,4
7998,6524,7
8004,6521,7
8015,6521,8
8016,6520,6
8024,6518,5
8035,6520,10
8037,6520,5
8042,6518,10
8046,6518,4
8050,6516,7
8052,6517,4
8063,6518,8
8064,6517,8
8080,6518,7
8087,6517,9
8089,6516,11
8098,6520,5
8109,6519,9
8115,6519,10
8116,6519,8
8120,6518,5
8143,6517,5
8159,6515,8
8166,6515,9
8178,6516,9
8187,6513,5
8192,6513,8
8211,6516,12
8216,6514,6
8216,6516,4
8220,6515,4
8230,6517,9
8234,6517,5
8249,6519,10
8250,6519,10
8255,6519,5
8264,6520,10
8276,6519,9
8319,6517,10
8337,6520,8
8360,6522,11
8375,6520,3
8392,6525,6
8394,6525,6
8402,6527,12
8420,6527,3
8420,6527,9
8434,6529,7
8446,6531,4
8448,6530,5
8453,6529,4
8455,6529,9
8457,6531,8
8467,6531,5
8473,6530,9
8477,6530,9
8481,6530,4
8497,6526,7
8498,6528,4
8534,6524,5
8540,6522,5
8553,6521,8
8553,6521,10
8561,6524,5
8563,6525,5
8570,6525,5
8574,6523,4
8583,6522,6
8588,6523,6
8600,6520,4
8607,6520,9
8608,6519,4
8609,6520,8
8617,6518,5
8624,6519,5
8636,6520,7
8657,6522,4
8658,6520,6
8676,6519,6
8687,6521,7
8709,6525,6
8721,6525,12
8734,6525,7
8788,6523,6
8789,6523,4
8808,6523,10
8815,6523,5
8817,6522,5
8824,6524,7
8840,6525,9
8843,6527,4
8845,6526,10
8847,6526,9
8867,6527,8
8875,6525,8
8879,6525,6
8886,6525,9
8887,6525,7
8889,6527,8
8908,6525,10
8911,6523,5
8918,6526,10
8943,6525,7
8944,6525,8
8945,6523,10
8951,6524,4
8954,6525,5
8959,6524,5
8981,6528,8
8987,6528,8
9012,6529,6
9018,6525,5
9019,6525,10
9027,6525,3
9036,6524,9
9037,6524,9
9044,6522,12
9046,6522,7
9048,6523,5
9054,6523,8
9064,6522,7
9066,6520,9
9082,6522,10
9083,6521,7
9126,6523,7
9130,6522,6
9140,6521,7
9156,6519,6
9157,6519,10
9183,6521,7
9184,6521,10
9185,6522,6
9187,6521,12
9189,6523,8
9190,6521,10
9192,6521,10
9195,6520,9
9199,6522,5
9218,6526,5
9219,6526,9
9225,6526,10
9240,6525,8
9246,6527,5
9247,6525,7
9252,6523,7
9259,6521,5
9264,6522,9
9272,6525,6
9289,6524,7
9292,6525,9
9293,6525,4
9294,6525,10
9298,6527,6
9299,6526,8
9306,6527,8
9312,6528,7
9329,6528,10
9349,6529,5
9350,6527,8
9370,6530,9
9392,6534,5
9411,6534,8
9420,6539,12
9421,6538,9
9427,6538,12
9430,6538,5
9431,6540,7
9442,6538,9
9462,6533,10
9491,6530,5
9493,6530,6
9504,6529,4
9506,6531,9
9518,6531,9
9524,6527,3
9547,6533,5
9548,6531,3
9560,6534,5
9565,6532,10
9595,6532,4
9599,6530,5
9609,6529,8
9611,6528,4
9634,6527,5
9659,6532,8
9664,6532,5
9671,6531,6
9674,6530,5
9677,6531,10
9678,6531,10
9692,6530,5
9717,6527,5
9717,6527,9
9721,6528,8
9743,6527,7
9762,6524,3
9776,6523,10
9782,6523,8
9819,6517,6
9824,6519,9
9826,6516,5
9840,6520,10
9849,6517,5
9851,6517,5
9855,6515,7
9870,6519,9
9875,6517,6
9885,6519,4
9904,6522,9
9917,6523,7
9932,6521,9
9943,6519,8
9947,6517,10
9956,6518,10
9958,6517,3
9963,6516,8
9966,6516,11
9976,6520,9
9978,6520,10
9984,6520,4
9989,6519,12
9995,6519,4
