timestamp,price,quantity
6140,30043,2
6151,30033,10
6169,30041,6
6179,30055,9
6202,30048,2
6208,30061,5
6269,30070,2
6273,30067,8
6340,30093,1
6376,30093,1
6376,30092,2
6389,30089,2
6409,30093,10
6443,30092,6
6453,30102,10
6459,30096,4
6486,30094,6
6494,30088,4
6517,30093,5
6525,30086,2
6558,30081,5
6562,30074,1
6571,30088,2
6580,30098,1
6588,30098,2
6609,30094,7
6638,30104,6
6643,30100,5
6684,30085,2
6719,30061,3
6754,30056,2
6754,30056,4
6806,30068,2
6894,30051,2
6899,30039,3
6914,30025,2
6966,30025,8
6980,30039,2
6980,30038,1
6993,30051,7
6994,30044,7
7002,30043,3
7036,30027,2
7036,30026,1
7040,30032,2
7141,30034,6
7205,30050,9
7208,30055,9
7210,30060,3
7213,30056,1
7219,30057,7
7241,30064,9
7246,30083,7
7259,30094,9
7262,30097,5
7301,30070,1
7307,30080,6
7341,30078,2
7355,30070,2
7379,30072,2
7411,30064,2
7411,30062,9
7412,30064,1
7427,30060,6
7431,30054,3
7520,30085,1
7577,30124,4
7579,30121,5
7580,30124,8
7581,30121,1
7581,30121,2
7646,30173,6
7651,30182,5
7706,30222,7
7718,30213,8
7746,30209,7
7788,30190,5
7794,30204,9
7802,30208,2
7853,30181,3
7894,30175,4
7906,30179,7
7965,30190,1
8022,30173,1
8022,30172,7
8044,30169,4
8044,30165,1
8103,30196,1
8127,30191,3
8132,30184,1
8141,30173,2
8186,30183,5
8201,30173,2
8218,30187,6
8221,30190,6
8291,30200,9
8294,30200,1
8305,30167,7
8307,30171,10
8312,30159,7
8324,30149,8
8325,30148,3
8341,30178,8
8396,30192,7
8401,30184,2
8410,30190,2
8423,30183,2
8430,30179,8
8444,30183,1
8469,30192,10
8540,30177,4
8545,30170,1
8550,30164,6
8581,30191,1
8596,30189,5
8635,30236,9
8637,30231,7
8672,30228,7
8689,30224,2
8705,30231,8
8717,30243,2
8717,30239,2
8720,30243,4
8724,30227,5
8725,30228,5
8744,30253,5
8753,30236,6
8901,30262,2
8905,30253,1
8918,30272,3
8927,30283,7
8930,30280,6
8989,30266,2
9061,30277,3
9121,30278,4
9159,30266,6
9168,30284,8
9173,30281,2
9173,30284,2
9192,30271,2
9192,30270,3
9211,30285,5
9217,30278,5
9220,30280,9
9221,30280,2
9234,30262,8
9245,30269,3
9263,30260,1
9263,30260,1
9266,30252,6
9274,30244,7
9292,30257,8
9314,30265,7
9329,30263,1
9351,30266,6
9358,30263,5
9385,30254,2
9385,30252,4
9402,30263,7
9407,30265,2
9412,30267,2
9424,30272,2
9424,30272,3
9431,30269,10
9471,30234,9
9497,30243,2
9506,30253,5
9507,30250,6
9511,30251,1
9572,30217,6
9615,30187,5
9626,30176,6
9647,30169,4
9667,30174,9
9686,30161,7
9707,30172,7
9716,30168,1
9754,30136,3
9779,30129,1
9787,30124,8
9835,30074,1
9835,30072,4
9837,30071,6
9848,30074,5
9856,30063,2
9858,30070,6
9874,30074,9
9882,30066,5
9900,30083,2
9921,30082,1
9934,30081,1
9937,30075,6
9963,30080,6
9970,30088,9
