timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
126,30224,16,30223,29,,,30230,16,30231,29,,
127,30226,19,30225,23,,,30231,1,30232,41,,
128,30231,43,,,,,30237,13,30238,30,,
129,30232,15,30231,27,,,30237,2,30238,40,,
130,30231,14,30230,15,,,30236,2,30237,27,,
131,30231,11,30230,29,,,30237,40,,,,
132,30228,2,30227,32,,,30233,2,30234,32,,
133,30227,14,30226,23,,,30232,1,30233,36,,
134,30230,17,30229,18,,,30232,1,30236,35,,
135,30226,1,30225,30,,,30231,1,30232,30,,
136,30226,2,30225,42,,,30231,20,30232,24,,
137,30225,34,,,,,30228,5,30231,18,30232,16
138,30226,33,,,,,30232,12,30233,23,,
139,30225,21,30224,23,,,30230,1,30231,43,,
140,30227,1,30226,39,,,30232,17,30233,23,,
141,30229,2,30228,39,,,30234,19,30235,22,,
142,30227,36,,,,,30233,19,30234,17,,
143,30231,1,30230,32,,,30236,16,30237,17,,
144,30227,16,30226,29,,,30232,2,30233,43,,
145,30227,12,30226,25,,,30232,1,30233,36,,
146,30225,20,30224,28,,,30227,1,30231,48,,
147,30225,11,30224,19,,,30230,1,30231,29,,
148,30228,13,30227,15,,,30233,1,30234,27,,
149,30227,13,30226,22,,,30232,1,30233,34,,
150,30226,48,,,,,30232,19,30233,29,,
151,30229,1,30228,46,,,30234,21,30235,26,,
152,30230,2,30229,26,,,30235,12,30236,16,,
153,30228,2,30227,31,,,30233,16,30234,17,,
154,30226,40,,,,,30233,40,,,,
155,30224,34,,,,,30230,18,30231,16,,
156,30228,1,30227,38,,,30233,18,30234,21,,
157,30229,2,30228,38,,,30234,2,30235,38,,
158,30226,40,,,,,30232,12,30233,28,,
159,30227,14,30226,18,,,30232,1,30233,31,,
160,30229,2,30228,37,,,30234,14,30235,25,,
161,30227,5,30225,1,30224,35,30230,13,30231,23,,
162,30222,17,30221,19,,,30228,36,,,,
163,30223,38,,,,,30229,20,30230,18,,
164,30225,2,30224,47,,,30227,7,30230,19,30231,30
165,30223,16,30222,17,,,30229,16,30230,17,,
166,30225,20,30224,25,,,30231,45,,,,
167,30225,18,30224,15,,,30231,33,,,,
168,30226,12,30225,20,,,30231,2,30232,30,,
169,30224,20,30223,30,,,30230,50,,,,
170,30226,38,,,,,30232,12,30233,26,,
171,30228,1,30227,29,,,30233,11,30234,19,,
172,30227,1,30226,40,,,30232,1,30233,40,,
173,30226,29,,,,,30232,11,30233,18,,
174,30227,15,30226,19,,,30233,34,,,,
175,30228,18,30227,27,,,30234,45,,,,
176,30229,11,30228,16,,,30234,1,30235,26,,
177,30230,11,30229,29,,,30236,40,,,,
178,30230,13,30229,25,,,30235,2,30236,36,,
179,30232,17,30231,29,,,30238,46,,,,
180,30232,20,30231,28,,,30238,48,,,,
181,30235,19,30234,17,,,30240,2,30241,34,,
182,30233,22,30232,27,,,30238,2,30239,47,,
183,30230,14,30229,21,,,30236,35,,,,
184,30229,17,30228,16,,,30234,1,30235,32,,
185,30229,12,30228,17,,,30234,2,30235,27,,
186,30228,1,30227,41,,,30233,1,30234,41,,
187,30224,20,30223,17,,,30230,37,,,,
188,30222,19,30221,26,,,30228,45,,,,
189,30223,15,30222,26,,,30229,41,,,,
190,30221,1,30220,45,,,30226,1,30227,45,,
191,30222,22,30221,30,,,30227,2,30228,50,,
192,30221,49,,,,,30227,19,30228,30,,
193,30223,2,30222,32,,,30228,12,30229,22,,
194,30222,2,30221,38,,,30227,22,30228,18,,
195,30219,33,,,,,30226,33,,,,
196,30220,17,30219,24,,,30226,41,,,,
197,30226,7,30223,27,,,30229,12,30230,15,,
198,30222,16,30221,25,,,30227,2,30228,39,,
199,30223,15,30222,29,,,30225,7,30228,1,30229,43
200,30226,30,,,,,30232,11,30233,19,,
201,30228,13,30227,18,,,30233,1,30234,30,,
202,30231,8,30228,34,,,30235,34,,,,
203,30226,17,30225,27,,,30232,44,,,,
204,30222,19,30221,27,,,30228,46,,,,
205,30221,1,30220,39,,,30226,1,30227,39,,
206,30227,1,30226,38,,,30232,1,30233,38,,
207,30231,38,,,,,30237,11,30238,27,,
208,30235,21,30234,17,,,30241,38,,,,
209,30238,2,30237,43,,,30243,19,30244,26,,
210,30239,1,30238,37,,,30244,1,30245,37,,
211,30236,32,,,,,30239,6,30242,11,30243,21
212,30235,41,,,,,30241,12,30242,29,,
213,30235,14,30234,21,,,30241,39,,,,
214,30232,1,30231,36,,,30237,1,30238,36,,
215,30233,21,30232,24,,,30239,45,,,,
216,30235,3,30233,2,30232,41,30238,18,30239,25,,
217,30231,2,30230,43,,,30236,18,30237,27,,
218,30232,38,,,,,30238,18,30239,20,,
219,30232,14,30231,18,,,30238,32,,,,
220,30238,8,30236,19,30235,28,30242,47,,,,
221,30237,19,30236,28,,,30243,47,,,,
222,30233,19,30232,29,,,30239,48,,,,
223,30238,3,30236,22,30235,20,30242,22,30243,20,,
224,30240,3,30237,42,,,30243,21,30244,21,,
225,30237,30,,,,,30243,12,30244,18,,
226,30235,13,30234,20,,,30240,1,30241,32,,
227,30234,11,30233,21,,,30239,1,30240,31,,
228,30230,18,30229,26,,,30235,1,30236,43,,
229,30230,1,30229,37,,,30235,1,30236,37,,
230,30226,42,,,,,30232,18,30233,24,,
231,30226,2,30225,38,,,30228,1,30231,2,30232,38
232,30227,34,,,,,30233,19,30234,15,,
233,30227,2,30226,39,,,30232,2,30233,39,,
234,30227,38,,,,,30233,15,30234,23,,
235,30230,17,30229,23,,,30235,1,30236,39,,
236,30234,2,30233,40,,,30239,15,30240,27,,
237,30233,1,30232,33,,,30238,1,30239,33,,
238,30235,33,,,,,30242,33,,,,
239,30234,37,,,,,30240,12,30241,25,,
240,30235,42,,,,,30241,18,30242,24,,
241,30242,5,30237,19,30236,23,30243,19,30244,23,,
242,30237,1,30236,38,,,30242,1,30243,38,,
243,30239,37,,,,,30245,17,30246,20,,
244,30241,14,30240,26,,,30247,14,30248,26,,
245,30242,20,30241,26,,,30248,46,,,,
246,30240,37,,,,,30246,17,30247,20,,
247,30241,15,30240,26,,,30243,8,30246,2,30247,39
248,30241,30,,,,,30247,12,30248,18,,
249,30240,37,,,,,30246,14,30247,23,,
250,30238,1,30237,31,,,30243,1,30244,31,,
251,30237,1,30236,43,,,30242,16,30243,28,,
252,30240,20,30239,20,,,30245,2,30246,38,,
253,30239,12,30238,16,,,30241,1,30244,1,30245,27
254,30241,2,30240,40,,,30246,12,30247,30,,
255,30239,1,30238,47,,,30244,20,30245,28,,
256,30235,33,,,,,30241,11,30242,22,,
257,30236,1,30235,30,,,30241,1,30242,30,,
258,30238,2,30237,37,,,30243,22,30244,17,,
259,30238,32,,,,,30244,13,30245,19,,
260,30236,37,,,,,30243,37,,,,
261,30236,1,30235,40,,,30241,14,30242,27,,
262,30236,15,30235,30,,,30242,15,30243,30,,
263,30234,17,30233,20,,,30240,17,30241,20,,
264,30237,5,30235,19,30234,15,30241,34,,,,
265,30236,45,,,,,30242,17,30243,28,,
266,30238,17,30237,17,,,30243,2,30244,32,,
267,30235,30,,,,,30241,14,30242,16,,
268,30236,15,30235,20,,,30242,15,30243,20,,
269,30236,15,30235,16,,,30242,31,,,,
270,30239,1,30238,30,,,30244,1,30245,30,,
271,30240,18,30239,28,,,30245,2,30246,44,,
272,30240,2,30239,44,,,30245,17,30246,29,,
273,30243,41,,,,,30249,13,30250,28,,
274,30246,18,30245,23,,,30251,1,30252,40,,
275,30249,15,30248,18,,,30255,33,,,,
276,30246,20,30245,26,,,30251,2,30252,44,,
277,30239,20,30238,24,,,30245,44,,,,
278,30240,19,30239,29,,,30245,2,30246,46,,
279,30239,34,,,,,30245,14,30246,20,,
280,30241,14,30240,20,,,30247,34,,,,
281,30239,11,30238,29,,,30244,1,30245,39,,
282,30241,15,30240,18,,,30247,33,,,,
283,30239,13,30238,22,,,30244,2,30245,33,,
284,30239,38,,,,,30245,13,30246,25,,
285,30235,18,30234,16,,,30240,2,30241,32,,
286,30234,14,30233,21,,,30239,2,30240,33,,
287,30235,13,30234,29,,,30240,2,30241,40,,
288,30230,10,30229,26,,,30236,36,,,,
289,30229,1,30228,44,,,30234,1,30235,44,,
290,30230,2,30229,32,,,30235,18,30236,16,,
291,30232,15,30231,18,,,30238,33,,,,
292,30233,1,30232,37,,,30238,19,30239,19,,
293,30237,1,30236,40,,,30242,1,30243,40,,
294,30235,13,30234,21,,,30240,2,30241,32,,
295,30236,47,,,,,30242,19,30243,28,,
296,30236,1,30235,41,,,30241,14,30242,28,,
297,30231,1,30230,36,,,30236,18,30237,19,,
298,30230,15,30229,23,,,30236,38,,,,
299,30231,2,30230,40,,,30236,12,30237,30,,
300,30229,21,30228,15,,,30231,2,30234,2,30235,34
301,30229,1,30228,40,,,30234,17,30235,24,,
302,30225,21,30224,27,,,30231,21,30232,27,,
303,30226,17,30225,29,,,30231,2,30232,44,,
304,30226,2,30224,18,30223,25,30230,43,,,,
305,30222,14,30221,17,,,30228,14,30229,17,,
306,30227,15,30226,15,,,30232,2,30233,28,,
307,30228,19,30227,22,,,30233,2,30234,39,,
308,30233,2,30232,36,,,30238,17,30239,21,,
309,30236,40,,,,,30243,40,,,,
310,30238,20,30237,27,,,30244,47,,,,
311,30239,15,30238,30,,,30241,4,30245,45,,
312,30244,1,30243,40,,,30249,19,30250,22,,
313,30241,2,30240,38,,,30246,18,30247,22,,
314,30238,14,30237,22,,,30244,36,,,,
315,30240,21,30239,25,,,30245,1,30246,45,,
316,30248,14,30247,19,,,30254,33,,,,
317,30249,33,,,,,30255,15,30256,18,,
318,30252,13,30251,26,,,30257,2,30258,37,,
319,30249,2,30248,34,,,30254,21,30255,15,,
320,30245,2,30244,34,,,30250,12,30251,24,,
321,30243,50,,,,,30249,20,30250,30,,
322,30244,1,30243,45,,,30249,1,30250,45,,
323,30244,22,30243,29,,,30250,22,30251,29,,
324,30242,43,,,,,30245,1,30248,16,30249,27
325,30243,20,30242,27,,,30248,2,30249,45,,
326,30242,35,,,,,30248,15,30249,20,,
327,30244,2,30243,41,,,30246,1,30249,2,30250,41
328,30244,43,,,,,30250,14,30251,29,,
329,30247,1,30246,31,,,30249,1,30252,17,30253,15
330,30245,34,,,,,30251,16,30252,18,,
331,30248,42,,,,,30254,18,30255,24,,
332,30248,1,30247,38,,,30253,1,30254,38,,
333,30250,20,30249,23,,,30255,1,30256,42,,
334,30243,34,,,,,30250,34,,,,
335,30237,13,30236,20,,,30242,2,30243,31,,
336,30238,18,30237,20,,,30240,2,30244,38,,
337,30241,32,,,,,30247,17,30248,15,,
338,30240,32,,,,,30246,10,30247,22,,
339,30241,16,30240,24,,,30246,1,30247,39,,
340,30241,22,30240,19,,,30246,2,30247,39,,
341,30242,28,,,,,30248,13,30249,15,,
342,30239,16,30238,20,,,30245,36,,,,
343,30241,18,30240,15,,,30247,33,,,,
344,30244,2,30243,32,,,30249,18,30250,16,,
345,30244,22,30243,24,,,30249,2,30250,44,,
346,30247,29,,,,,30254,29,,,,
347,30250,2,30249,43,,,30255,2,30256,43,,
348,30249,2,30248,42,,,30254,18,30255,26,,
349,30250,26,,,,,30256,10,30257,16,,
350,30253,14,30252,21,,,30255,1,30259,35,,
351,30254,19,30253,27,,,30259,2,30260,44,,
352,30255,38,,,,,30261,13,30262,25,,
353,30254,12,30253,27,,,30260,39,,,,
354,30251,22,30250,23,,,30256,2,30257,43,,
355,30250,22,30249,26,,,30255,2,30256,46,,
356,30253,46,,,,,30259,20,30260,26,,
357,30254,15,30253,27,,,30259,2,30260,40,,
358,30256,7,30254,16,30253,18,30259,2,30260,32,,
359,30253,21,30252,16,,,30258,2,30259,35,,
360,30255,10,30254,26,,,30261,10,30262,26,,
361,30255,22,30254,26,,,30261,48,,,,
362,30256,1,30255,42,,,30261,17,30262,26,,
363,30255,1,30254,33,,,30260,11,30261,23,,
364,30254,1,30253,39,,,30259,1,30260,39,,
365,30255,2,30254,38,,,30260,2,30261,38,,
366,30254,13,30253,27,,,30259,1,30260,39,,
367,30252,20,30251,24,,,30257,1,30258,43,,
368,30255,16,30254,20,,,30260,2,30261,34,,
369,30254,44,,,,,30260,16,30261,28,,
370,30254,2,30253,31,,,30259,13,30260,20,,
371,30251,15,30250,18,,,30254,5,30257,15,30258,18
372,30255,46,,,,,30261,17,30262,29,,
373,30256,1,30255,40,,,30261,17,30262,24,,
374,30260,4,30255,30,,,30261,13,30262,17,,
375,30260,1,30259,29,,,30265,15,30266,15,,
376,30262,1,30261,45,,,30267,1,30268,45,,
377,30264,4,30261,38,,,30267,10,30268,28,,
378,30259,18,30258,16,,,30265,34,,,,
379,30260,2,30259,45,,,30265,22,30266,25,,
380,30263,20,30262,23,,,30269,20,30270,23,,
381,30262,1,30261,27,,,30267,11,30268,17,,
382,30265,18,30264,29,,,30271,47,,,,
383,30264,15,30263,25,,,30270,40,,,,
384,30264,20,30263,19,,,30269,2,30270,37,,
385,30259,20,30258,27,,,30264,2,30265,45,,
386,30260,30,,,,,30266,15,30267,15,,
387,30263,2,30262,27,,,30268,12,30269,17,,
388,30258,12,30257,24,,,30263,2,30264,34,,
389,30260,8,30258,2,30257,34,30263,2,30264,34,,
390,30257,16,30256,24,,,30262,1,30263,39,,
391,30257,18,30256,28,,,30262,2,30263,44,,
392,30257,43,,,,,30263,15,30264,28,,
393,30257,11,30256,26,,,30263,37,,,,
394,30262,7,30260,11,30259,23,30266,34,,,,
395,30262,19,30261,19,,,30268,38,,,,
396,30265,20,30264,22,,,30271,42,,,,
397,30265,12,30264,27,,,30271,39,,,,
398,30265,15,30264,17,,,30270,2,30271,30,,
399,30269,1,30268,36,,,30274,20,30275,17,,
400,30271,20,30270,19,,,30276,1,30277,38,,
401,30273,36,,,,,30280,36,,,,
402,30275,1,30274,32,,,30280,17,30281,16,,
403,30273,21,30272,25,,,30278,1,30279,45,,
404,30273,2,30272,45,,,30278,22,30279,25,,
405,30273,15,30272,27,,,30278,1,30279,41,,
406,30273,38,,,,,30279,12,30280,26,,
407,30275,1,30274,38,,,30280,16,30281,23,,
408,30276,18,30275,29,,,30282,47,,,,
409,30275,16,30274,27,,,30281,43,,,,
410,30274,39,,,,,30280,17,30281,22,,
411,30275,21,30274,22,,,30281,43,,,,
412,30278,36,,,,,30285,36,,,,
413,30280,49,,,,,30286,20,30287,29,,
414,30283,20,30282,27,,,30289,20,30290,27,,
415,30281,18,30280,16,,,30286,2,30287,32,,
416,30281,29,,,,,30288,29,,,,
417,30278,42,,,,,30284,19,30285,23,,
418,30279,1,30278,45,,,30284,20,30285,26,,
419,30278,43,,,,,30285,43,,,,
420,30279,12,30278,30,,,30285,42,,,,
421,30279,15,30278,18,,,30285,33,,,,
422,30279,49,,,,,30285,19,30286,30,,
423,30279,36,,,,,30285,17,30286,19,,
424,30282,2,30281,42,,,30287,18,30288,26,,
425,30281,38,,,,,30287,13,30288,25,,
426,30283,16,30282,17,,,30289,33,,,,
427,30282,14,30281,19,,,30288,14,30289,19,,
428,30278,38,,,,,30285,38,,,,
429,30276,32,,,,,30283,32,,,,
430,30273,1,30272,34,,,30278,1,30279,34,,
431,30270,14,30269,24,,,30272,7,30275,1,30276,37
432,30268,2,30267,37,,,30273,2,30274,37,,
433,30267,17,30266,22,,,30273,39,,,,
434,30268,2,30267,34,,,30273,17,30274,19,,
435,30267,1,30266,37,,,30272,14,30273,24,,
436,30270,3,30265,11,30264,18,30271,29,,,,
437,30272,1,30271,48,,,30277,19,30278,30,,
438,30269,18,30268,23,,,30274,1,30275,40,,
439,30268,28,,,,,30274,13,30275,15,,
440,30265,18,30264,16,,,30270,2,30271,32,,
441,30267,2,30266,41,,,30272,15,30273,28,,
442,30266,43,,,,,30272,14,30273,29,,
443,30264,12,30263,27,,,30269,2,30270,37,,
444,30259,1,30258,29,,,30264,14,30265,16,,
445,30260,42,,,,,30267,42,,,,
446,30263,5,30258,21,30257,23,30264,21,30265,23,,
447,30258,2,30257,38,,,30263,15,30264,25,,
448,30254,34,,,,,30260,10,30261,24,,
449,30256,6,30254,22,30253,24,30259,2,30260,44,,
450,30253,1,30252,35,,,30258,20,30259,16,,
451,30254,20,30253,16,,,30260,36,,,,
452,30256,8,30254,1,30253,32,30259,14,30260,19,,
453,30256,40,,,,,30262,15,30263,25,,
454,30260,45,,,,,30266,17,30267,28,,
455,30261,1,30260,41,,,30266,13,30267,29,,
456,30262,1,30261,44,,,30264,4,30267,1,30268,44
457,30263,13,30262,29,,,30268,2,30269,40,,
458,30263,19,30262,15,,,30269,19,30270,15,,
459,30263,17,30262,15,,,30268,1,30269,31,,
460,30262,46,,,,,30268,16,30269,30,,
461,30261,13,30260,27,,,30267,40,,,,
462,30260,15,30259,19,,,30266,34,,,,
463,30260,34,,,,,30266,13,30267,21,,
464,30262,40,,,,,30268,12,30269,28,,
465,30263,1,30262,40,,,30268,1,30269,40,,
466,30266,20,30265,21,,,30272,41,,,,
467,30268,1,30267,35,,,30273,15,30274,21,,
468,30266,3,30263,41,,,30269,12,30270,29,,
469,30268,1,30267,44,,,30273,18,30274,27,,
470,30270,1,30269,36,,,30275,21,30276,16,,
471,30269,45,,,,,30275,15,30276,30,,
472,30270,2,30269,46,,,30275,21,30276,27,,
473,30271,41,,,,,30274,3,30277,19,30278,22
474,30274,20,30273,29,,,30280,49,,,,
475,30276,7,30274,12,30273,17,30279,1,30280,28,,
476,30274,15,30273,29,,,30280,44,,,,
477,30276,15,30275,22,,,30282,37,,,,
478,30277,20,30276,25,,,30283,45,,,,
479,30278,14,30277,28,,,30284,42,,,,
480,30275,21,30274,17,,,30281,38,,,,
481,30275,13,30274,20,,,30281,33,,,,
482,30276,1,30275,40,,,30281,1,30282,40,,
483,30276,1,30275,40,,,30281,18,30282,23,,
484,30276,22,30275,15,,,30281,2,30282,35,,
485,30274,48,,,,,30280,19,30281,29,,
486,30279,4,30277,19,30276,25,30283,44,,,,
487,30278,14,30277,19,,,30283,1,30284,32,,
488,30279,20,30278,26,,,30285,46,,,,
489,30279,13,30278,16,,,30285,29,,,,
490,30279,20,30278,27,,,30284,1,30285,46,,
491,30279,19,30278,16,,,30285,35,,,,
492,30276,20,30275,25,,,30281,1,30282,44,,
493,30276,37,,,,,30283,37,,,,
494,30279,15,30278,15,,,30285,30,,,,
495,30277,27,,,,,30283,12,30284,15,,
496,30274,17,30273,21,,,30276,1,30279,2,30280,36
497,30272,32,,,,,30278,15,30279,17,,
498,30272,45,,,,,30278,15,30279,30,,
499,30274,41,,,,,30277,3,30280,17,30281,24
500,30273,2,30272,36,,,30278,18,30279,20,,
501,30274,2,30273,36,,,30279,2,30280,36,,
502,30276,7,30274,15,30273,28,30279,1,30280,42,,
503,30272,40,,,,,30278,11,30279,29,,
504,30272,2,30271,41,,,30277,20,30278,23,,
505,30266,19,30265,19,,,30271,1,30272,37,,
506,30265,13,30264,30,,,30270,2,30271,41,,
507,30268,26,,,,,30275,26,,,,
508,30273,2,30272,34,,,30278,21,30279,15,,
509,30274,32,,,,,30280,13,30281,19,,
510,30277,2,30276,44,,,30282,2,30283,44,,
511,30275,13,30274,16,,,30281,29,,,,
512,30280,37,,,,,30283,6,30286,16,30287,21
513,30282,38,,,,,30288,18,30289,20,,
514,30287,5,30285,1,30284,43,30290,17,30291,27,,
515,30290,14,30289,25,,,30296,39,,,,
516,30291,2,30287,2,30286,36,30292,12,30293,26,,
517,30290,20,30289,22,,,30295,2,30296,40,,
518,30284,46,,,,,30291,46,,,,
519,30284,2,30283,39,,,30289,12,30290,29,,
520,30277,45,,,,,30283,16,30284,29,,
521,30274,13,30273,25,,,30279,1,30280,37,,
522,30269,41,,,,,30276,41,,,,
523,30269,43,,,,,30275,13,30276,30,,
524,30272,21,30271,28,,,30277,1,30278,48,,
525,30267,19,30266,23,,,30272,2,30273,40,,
526,30269,17,30268,28,,,30275,45,,,,
527,30270,8,30268,1,30267,34,30273,20,30274,15,,
528,30265,17,30264,30,,,30267,6,30271,47,,
529,30269,11,30268,23,,,30274,1,30275,33,,
530,30269,1,30268,40,,,30274,20,30275,21,,
531,30270,6,30266,2,30265,42,30271,2,30272,42,,
532,30265,50,,,,,30271,20,30272,30,,
533,30264,6,30261,32,,,30267,17,30268,15,,
534,30263,16,30262,21,,,30269,37,,,,
535,30263,33,,,,,30269,13,30270,20,,
536,30264,1,30263,38,,,30269,1,30270,38,,
537,30265,45,,,,,30271,19,30272,26,,
538,30265,38,,,,,30271,15,30272,23,,
539,30262,15,30261,30,,,30267,1,30268,44,,
540,30262,13,30261,30,,,30268,43,,,,
541,30265,1,30264,44,,,30270,18,30271,27,,
542,30265,1,30264,42,,,30270,13,30271,30,,
543,30273,8,30271,18,30270,29,30276,2,30277,45,,
544,30273,15,30272,27,,,30279,15,30280,27,,
545,30276,2,30275,29,,,30281,14,30282,17,,
546,30277,1,30276,34,,,30282,18,30283,17,,
547,30275,1,30274,49,,,30280,1,30281,49,,
548,30275,7,30273,2,30272,41,30278,14,30279,29,,
549,30271,2,30270,43,,,30276,2,30277,43,,
550,30270,40,,,,,30276,20,30277,20,,
551,30267,2,30266,31,,,30272,15,30273,18,,
552,30269,1,30268,41,,,30274,14,30275,28,,
553,30269,11,30268,15,,,30275,26,,,,
554,30269,1,30268,36,,,30274,1,30275,36,,
