timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
50,9998,3,9996,1,9995,22,10004,1,10005,22,,
51,10002,1,9998,9,9995,25,10005,25,,,,
52,9996,2,9995,22,,,10004,2,10005,22,,
53,9995,25,,,,,10005,25,,,,
54,9995,27,,,,,10000,6,10002,8,10005,27
55,9996,1,9995,29,,,10004,1,10005,29,,
56,10002,1,9998,8,9996,1,10004,1,10005,26,,
57,9998,4,9996,2,9995,23,10004,2,10005,23,,
58,10002,1,9998,10,9995,24,10005,24,,,,
59,10000,5,9996,1,9995,20,10004,1,10005,20,,
60,9996,2,9995,22,,,9998,4,10004,2,10005,22
61,9996,1,9995,24,,,10000,5,10002,2,10004,1
62,9996,1,9995,29,,,10004,1,10005,29,,
63,9995,25,,,,,10005,25,,,,
64,10000,4,9995,23,,,10005,23,,,,
65,9995,20,,,,,10005,20,,,,
66,9996,1,9995,26,,,10004,1,10005,26,,
67,10002,4,9996,2,9995,26,10004,2,10005,26,,
68,9998,1,9996,1,9995,23,10004,1,10005,23,,
69,9995,28,,,,,10005,28,,,,
70,10000,6,9998,7,9996,2,10004,2,10005,27,,
71,9996,1,9995,29,,,10004,1,10005,29,,
72,9996,2,9995,21,,,10004,2,10005,21,,
73,9996,2,9995,23,,,10002,4,10004,2,10005,23
74,10002,1,9996,2,9995,28,10004,2,10005,28,,
75,9995,29,,,,,10005,29,,,,
76,9996,2,9995,24,,,10004,2,10005,24,,
77,9995,28,,,,,10005,28,,,,
78,9996,1,9995,22,,,10004,1,10005,22,,
79,9996,1,9995,25,,,10002,4,10004,1,10005,25
80,9996,1,9995,22,,,10004,1,10005,22,,
81,9995,22,,,,,10005,22,,,,
82,9995,20,,,,,9998,1,10002,2,10005,20
83,10002,1,9998,6,9996,1,10004,1,10005,26,,
84,9995,26,,,,,10005,26,,,,
85,9995,30,,,,,10005,30,,,,
86,9996,1,9995,22,,,10004,1,10005,22,,
87,9996,1,9995,29,,,10004,1,10005,29,,
88,9995,23,,,,,9998,12,10005,23,,
89,10002,5,9996,1,9995,26,10004,1,10005,26,,
90,9995,23,,,,,10002,7,10005,23,,
91,9996,1,9995,30,,,10004,1,10005,30,,
92,9995,24,,,,,10002,3,10005,24,,
93,9995,23,,,,,10005,23,,,,
94,9996,2,9995,22,,,10004,2,10005,22,,
95,9998,9,9996,1,9995,28,10004,1,10005,28,,
96,9995,20,,,,,10005,20,,,,
97,9998,3,9995,25,,,10005,25,,,,
98,9995,21,,,,,10002,5,10005,21,,
99,9995,22,,,,,10005,22,,,,
100,9998,8,9996,2,9995,29,10004,2,10005,29,,
101,9995,22,,,,,10005,22,,,,
102,9996,2,9995,23,,,10004,2,10005,23,,
103,9996,2,9995,20,,,10004,2,10005,20,,
104,9995,30,,,,,10005,30,,,,
105,9998,4,9996,1,9995,27,10004,1,10005,27,,
106,9995,23,,,,,9998,2,10002,6,10005,23
107,9998,1,9995,23,,,10005,23,,,,
108,10002,1,9998,4,9995,23,10005,23,,,,
109,9996,1,9995,29,,,10004,1,10005,29,,
110,9996,1,9995,29,,,10004,1,10005,29,,
111,9996,2,9995,29,,,10002,4,10004,2,10005,29
112,10002,1,9996,1,9995,28,10004,1,10005,28,,
113,9996,1,9995,26,,,10004,1,10005,26,,
114,9998,2,9996,1,9995,23,10004,1,10005,23,,
115,9998,1,9996,1,9995,28,10004,1,10005,28,,
116,9995,26,,,,,10005,26,,,,
117,9996,1,9995,21,,,10004,1,10005,21,,
118,9995,21,,,,,10005,21,,,,
119,9995,25,,,,,10005,25,,,,
120,9995,25,,,,,10005,25,,,,
121,9996,2,9995,20,,,10002,3,10004,2,10005,20
122,9998,10,9996,2,9995,26,10004,2,10005,26,,
123,9996,1,9995,23,,,10000,5,10004,1,10005,23
124,9996,1,9995,29,,,10004,1,10005,29,,
125,10002,5,9996,2,9995,29,10004,2,10005,29,,
126,9998,5,9996,1,9995,30,10004,1,10005,30,,
127,9996,2,9995,29,,,10004,2,10005,29,,
128,9996,1,9995,30,,,10002,3,10004,1,10005,30
129,9995,24,,,,,10005,24,,,,
130,9995,27,,,,,10005,27,,,,
131,9996,2,9995,28,,,10004,2,10005,28,,
132,9995,28,,,,,10005,28,,,,
133,9996,2,9995,26,,,10004,2,10005,26,,
134,10002,1,9996,1,9995,25,10004,1,10005,25,,
135,9996,1,9995,29,,,10002,9,10004,1,10005,29
136,9996,2,9995,23,,,10004,2,10005,23,,
137,10000,2,9996,2,9995,28,10002,7,10004,2,10005,28
138,9996,1,9995,24,,,10004,1,10005,24,,
139,9995,20,,,,,10002,2,10005,20,,
140,9996,1,9995,26,,,10004,1,10005,26,,
141,10000,3,9996,2,9995,22,10004,2,10005,22,,
142,9996,2,9995,22,,,10004,2,10005,22,,
143,9996,2,9995,28,,,10004,2,10005,28,,
144,9998,9,9996,1,9995,22,10004,1,10005,22,,
145,9996,1,9995,22,,,10000,2,10004,1,10005,22
146,9995,21,,,,,10002,3,10005,21,,
147,9998,5,9996,2,9995,24,10004,2,10005,24,,
148,9996,2,9995,21,,,10004,2,10005,21,,
149,9996,2,9995,28,,,10002,8,10004,2,10005,28
150,9996,1,9995,22,,,10004,1,10005,22,,
151,10002,1,9996,1,9995,25,10004,1,10005,25,,
152,9998,3,9996,2,9995,23,10000,4,10004,2,10005,23
153,9998,3,9996,2,9995,22,10004,2,10005,22,,
154,9996,2,9995,24,,,10002,4,10004,2,10005,24
155,9998,5,9995,20,,,10005,20,,,,
156,9996,1,9995,23,,,10004,1,10005,23,,
157,9996,2,9995,20,,,10004,2,10005,20,,
158,9998,5,9996,2,9995,24,10004,2,10005,24,,
159,9998,10,9995,27,,,10005,27,,,,
160,9996,2,9995,25,,,10002,7,10004,2,10005,25
161,9998,4,9995,29,,,10005,29,,,,
162,9995,21,,,,,10005,21,,,,
163,9996,2,9995,29,,,10002,2,10004,2,10005,29
164,9996,2,9995,22,,,9998,1,10004,2,10005,22
165,9996,2,9995,25,,,10004,2,10005,25,,
166,9996,2,9995,23,,,10004,2,10005,23,,
167,10002,3,9996,1,9995,23,10004,1,10005,23,,
168,9996,2,9995,30,,,10002,5,10004,2,10005,30
169,9996,1,9995,23,,,10004,1,10005,23,,
170,9995,23,,,,,10005,23,,,,
171,9998,6,9996,1,9995,30,10004,1,10005,30,,
172,9998,6,9996,2,9995,24,10004,2,10005,24,,
173,9995,28,,,,,9998,1,10002,3,10005,28
174,9996,1,9995,24,,,10004,1,10005,24,,
175,9996,1,9995,23,,,10004,1,10005,23,,
176,9995,27,,,,,10005,27,,,,
177,9996,1,9995,23,,,10004,1,10005,23,,
178,9995,23,,,,,10005,23,,,,
179,9998,8,9996,1,9995,29,10004,1,10005,29,,
180,9998,7,9996,2,9995,26,10004,2,10005,26,,
181,9995,21,,,,,10005,21,,,,
182,9996,1,9995,23,,,10004,1,10005,23,,
183,9996,2,9995,27,,,10004,2,10005,27,,
184,9996,1,9995,29,,,10004,1,10005,29,,
185,9998,3,9996,2,9995,30,10004,2,10005,30,,
186,9996,1,9995,30,,,10002,9,10004,1,10005,30
187,10002,9,9996,2,9995,25,10004,2,10005,25,,
188,9996,2,9995,22,,,10004,2,10005,22,,
189,9996,1,9995,27,,,10004,1,10005,27,,
190,9995,25,,,,,10002,7,10005,25,,
191,9996,1,9995,28,,,10000,5,10004,1,10005,28
192,9996,1,9995,28,,,10002,7,10004,1,10005,28
193,9996,2,9995,30,,,10004,2,10005,30,,
194,9996,1,9995,20,,,10002,3,10004,1,10005,20
195,9996,2,9995,20,,,10004,2,10005,20,,
196,9996,2,9995,29,,,10004,2,10005,29,,
197,9996,1,9995,24,,,10002,2,10004,1,10005,24
198,10002,4,9995,20,,,10005,20,,,,
199,9996,1,9995,27,,,10004,1,10005,27,,
200,9996,1,9995,28,,,10002,4,10004,1,10005,28
201,9998,9,9996,2,9995,29,10004,2,10005,29,,
202,9995,29,,,,,10005,29,,,,
203,9996,2,9995,21,,,10004,2,10005,21,,
204,9995,24,,,,,10005,24,,,,
205,9995,30,,,,,10005,30,,,,
206,9996,2,9995,21,,,10004,2,10005,21,,
207,9996,1,9995,30,,,10002,6,10004,1,10005,30
208,9996,2,9995,23,,,10004,2,10005,23,,
209,9996,1,9995,23,,,10004,1,10005,23,,
210,9995,27,,,,,10005,27,,,,
211,9998,1,9996,2,9995,28,10004,2,10005,28,,
212,9995,23,,,,,10005,23,,,,
213,9995,29,,,,,10005,29,,,,
214,9995,30,,,,,10005,30,,,,
215,9996,2,9995,22,,,10004,2,10005,22,,
216,10002,1,9995,29,,,10005,29,,,,
217,9996,1,9995,30,,,10002,10,10004,1,10005,30
218,9998,6,9996,1,9995,28,10004,1,10005,28,,
219,9996,2,9995,28,,,10004,2,10005,28,,
220,9996,1,9995,23,,,10000,2,10004,1,10005,23
221,9996,2,9995,23,,,10004,2,10005,23,,
222,9996,1,9995,27,,,10002,4,10004,1,10005,27
223,9996,1,9995,29,,,10004,1,10005,29,,
224,10002,2,9996,2,9995,24,10004,2,10005,24,,
225,10002,6,9995,27,,,10005,27,,,,
226,9996,1,9995,26,,,10002,9,10004,1,10005,26
227,9995,28,,,,,10005,28,,,,
228,9996,1,9995,29,,,9998,3,10004,1,10005,29
229,9996,2,9995,24,,,9998,1,10004,2,10005,24
230,9998,3,9996,2,9995,24,10004,2,10005,24,,
231,9996,1,9995,23,,,10002,10,10004,1,10005,23
232,9995,26,,,,,9998,1,10002,10,10005,26
233,9995,22,,,,,10005,22,,,,
234,9998,6,9995,21,,,10005,21,,,,
235,9996,2,9995,26,,,10004,2,10005,26,,
236,9995,21,,,,,10002,6,10005,21,,
237,9995,24,,,,,10005,24,,,,
238,9996,2,9995,21,,,10004,2,10005,21,,
239,9995,20,,,,,10005,20,,,,
240,9996,1,9995,22,,,10002,6,10004,1,10005,22
241,9996,2,9995,24,,,10004,2,10005,24,,
242,9998,4,9996,2,9995,25,10004,2,10005,25,,
243,10002,6,9996,2,9995,21,10004,2,10005,21,,
244,9995,25,,,,,10005,25,,,,
245,9995,21,,,,,9998,2,10002,7,10005,21
246,9996,1,9995,26,,,10004,1,10005,26,,
247,9996,2,9995,20,,,10004,2,10005,20,,
248,9996,2,9995,26,,,10004,2,10005,26,,
249,9998,5,9996,2,9995,28,10004,2,10005,28,,
250,9996,1,9995,26,,,10002,1,10004,1,10005,26
251,9995,23,,,,,10005,23,,,,
252,9996,2,9995,24,,,10004,2,10005,24,,
253,9996,2,9995,24,,,10002,1,10004,2,10005,24
254,9998,2,9996,2,9995,30,10004,2,10005,30,,
255,9998,3,9996,2,9995,23,10004,2,10005,23,,
256,9996,1,9995,30,,,10004,1,10005,30,,
257,9996,1,9995,22,,,10004,1,10005,22,,
258,9996,1,9995,27,,,10004,1,10005,27,,
259,9995,28,,,,,10005,28,,,,
260,9995,24,,,,,10002,7,10005,24,,
261,9995,25,,,,,10002,7,10005,25,,
262,9996,1,9995,25,,,10004,1,10005,25,,
263,9995,24,,,,,10005,24,,,,
264,10002,3,9995,29,,,10005,29,,,,
265,9996,1,9995,23,,,10002,4,10004,1,10005,23
266,10002,3,9998,1,9996,1,10004,1,10005,21,,
267,9995,24,,,,,10000,6,10005,24,,
268,9995,24,,,,,10005,24,,,,
269,9995,27,,,,,9998,1,10002,5,10005,27
270,9996,1,9995,30,,,10002,7,10004,1,10005,30
271,9996,2,9995,22,,,10002,7,10004,2,10005,22
272,9998,2,9996,2,9995,29,10004,2,10005,29,,
273,10000,5,9996,2,9995,25,10004,2,10005,25,,
274,9996,1,9995,24,,,10004,1,10005,24,,
275,9996,2,9995,24,,,10002,10,10004,2,10005,24
276,9996,1,9995,22,,,9998,1,10004,1,10005,22
277,9996,2,9995,24,,,10004,2,10005,24,,
278,9995,28,,,,,10005,28,,,,
279,9996,1,9995,25,,,9998,4,10004,1,10005,25
280,9995,24,,,,,10002,9,10005,24,,
281,9995,22,,,,,10005,22,,,,
282,9996,1,9995,29,,,10004,1,10005,29,,
283,9996,1,9995,23,,,10002,7,10004,1,10005,23
284,9995,21,,,,,10002,9,10005,21,,
285,9996,1,9995,30,,,10004,1,10005,30,,
286,9998,7,9996,2,9995,29,10004,2,10005,29,,
287,9996,1,9995,24,,,10004,1,10005,24,,
288,9996,2,9995,20,,,10004,2,10005,20,,
289,9995,22,,,,,10005,22,,,,
290,9995,24,,,,,10005,24,,,,
291,9998,9,9996,2,9995,29,10004,2,10005,29,,
292,9995,20,,,,,10002,3,10005,20,,
293,9995,25,,,,,10005,25,,,,
294,9996,1,9995,23,,,10004,1,10005,23,,
295,10002,1,9996,2,9995,22,10004,2,10005,22,,
296,9995,20,,,,,9998,1,10005,20,,
297,9996,1,9995,26,,,10004,1,10005,26,,
298,9998,7,9996,1,9995,29,10004,1,10005,29,,
299,9998,8,9996,1,9995,26,10000,2,10004,1,10005,26
300,9996,1,9995,20,,,10002,7,10004,1,10005,20
301,9995,22,,,,,10000,5,10005,22,,
302,9996,2,9995,22,,,10004,2,10005,22,,
303,9996,2,9995,28,,,10002,7,10004,2,10005,28
304,9996,2,9995,21,,,10004,2,10005,21,,
305,9996,1,9995,28,,,10004,1,10005,28,,
306,9995,30,,,,,10005,30,,,,
307,9996,1,9995,22,,,10004,1,10005,22,,
308,9995,29,,,,,10005,29,,,,
309,9998,2,9995,23,,,10005,23,,,,
310,9995,20,,,,,10005,20,,,,
311,9996,1,9995,21,,,10004,1,10005,21,,
312,9996,2,9995,27,,,10004,2,10005,27,,
313,9995,30,,,,,10005,30,,,,
314,9996,2,9995,30,,,10004,2,10005,30,,
315,9995,23,,,,,10005,23,,,,
316,9998,2,9996,2,9995,30,10004,2,10005,30,,
317,9995,29,,,,,9998,4,10002,2,10005,29
318,9995,21,,,,,10005,21,,,,
319,9998,9,9996,2,9995,27,10004,2,10005,27,,
320,9996,1,9995,29,,,10000,3,10004,1,10005,29
321,9996,1,9995,30,,,10004,1,10005,30,,
322,9996,1,9995,25,,,10002,7,10004,1,10005,25
323,9996,1,9995,25,,,10002,6,10004,1,10005,25
324,9996,2,9995,27,,,10002,1,10004,2,10005,27
325,9996,2,9995,23,,,10004,2,10005,23,,
326,9995,30,,,,,10005,30,,,,
327,10002,1,9996,1,9995,26,10004,1,10005,26,,
328,9995,23,,,,,10005,23,,,,
329,9996,1,9995,23,,,10002,1,10004,1,10005,23
330,10002,1,9996,1,9995,27,10004,1,10005,27,,
331,9995,24,,,,,10005,24,,,,
332,9995,25,,,,,10002,9,10005,25,,
333,9996,2,9995,24,,,10002,7,10004,2,10005,24
334,9995,27,,,,,10005,27,,,,
335,9998,10,9995,25,,,10005,25,,,,
336,9995,27,,,,,10005,27,,,,
337,9998,7,9996,1,9995,22,10004,1,10005,22,,
338,10002,1,9995,26,,,10005,26,,,,
339,9995,24,,,,,10005,24,,,,
340,10002,1,9996,1,9995,24,10004,1,10005,24,,
341,9996,1,9995,26,,,10004,1,10005,26,,
342,9996,1,9995,26,,,10004,1,10005,26,,
343,9996,2,9995,20,,,10004,2,10005,20,,
344,9996,2,9995,23,,,10004,2,10005,23,,
345,9995,25,,,,,10002,2,10005,25,,
346,9995,22,,,,,10005,22,,,,
347,9995,29,,,,,9998,5,10005,29,,
348,10002,1,10000,2,9995,24,10005,24,,,,
349,9996,2,9995,22,,,10004,2,10005,22,,
350,9996,2,9995,20,,,10002,10,10004,2,10005,20
351,9996,1,9995,25,,,10004,1,10005,25,,
352,9995,24,,,,,10005,24,,,,
353,9998,9,9995,24,,,10005,24,,,,
354,9995,22,,,,,10005,22,,,,
355,10002,5,9995,25,,,10005,25,,,,
356,9998,10,9996,1,9995,26,10004,1,10005,26,,
357,10002,1,9996,1,9995,26,10004,1,10005,26,,
358,9996,2,9995,28,,,10004,2,10005,28,,
359,9996,1,9995,29,,,10002,3,10004,1,10005,29
360,9995,28,,,,,9998,1,10005,28,,
361,9995,26,,,,,9998,4,10005,26,,
362,9996,1,9995,29,,,10002,3,10004,1,10005,29
363,9995,22,,,,,9998,1,10005,22,,
364,9996,1,9995,27,,,10002,5,10004,1,10005,27
365,9996,1,9995,26,,,10002,10,10004,1,10005,26
366,10002,4,9998,1,9995,21,10005,21,,,,
367,10002,1,9995,30,,,10005,30,,,,
368,10002,1,9996,1,9995,26,10004,1,10005,26,,
369,9996,2,9995,29,,,10002,3,10004,2,10005,29
370,9998,4,9995,23,,,10005,23,,,,
371,9996,1,9995,23,,,10004,1,10005,23,,
372,9998,2,9995,22,,,10005,22,,,,
373,10002,5,9995,27,,,10005,27,,,,
374,9996,1,9995,22,,,10004,1,10005,22,,
375,10002,1,9998,2,9995,29,10005,29,,,,
376,9996,2,9995,24,,,10004,2,10005,24,,
377,9996,1,9995,28,,,10004,1,10005,28,,
378,9996,2,9995,27,,,10004,2,10005,27,,
379,9996,2,9995,27,,,10000,3,10004,2,10005,27
380,9995,25,,,,,10002,5,10005,25,,
381,9995,28,,,,,10005,28,,,,
382,9995,23,,,,,9998,2,10005,23,,
383,9996,1,9995,26,,,10004,1,10005,26,,
384,10002,1,9995,21,,,10005,21,,,,
385,10002,1,9996,2,9995,23,10004,2,10005,23,,
386,10002,5,9995,27,,,10005,27,,,,
387,9996,1,9995,29,,,10004,1,10005,29,,
388,9995,27,,,,,10005,27,,,,
389,9996,1,9995,25,,,10004,1,10005,25,,
390,9995,29,,,,,10005,29,,,,
391,9996,1,9995,29,,,10002,10,10004,1,10005,29
392,9995,24,,,,,10005,24,,,,
393,9998,3,9996,1,9995,26,10004,1,10005,26,,
394,9996,2,9995,27,,,10004,2,10005,27,,
395,9996,2,9995,20,,,10004,2,10005,20,,
396,9995,22,,,,,10005,22,,,,
397,9995,20,,,,,10005,20,,,,
398,9996,1,9995,30,,,10002,3,10004,1,10005,30
399,9998,1,9996,2,9995,30,10004,2,10005,30,,
400,9998,9,9996,1,9995,30,10004,1,10005,30,,
401,10002,1,9995,27,,,10005,27,,,,
402,9996,1,9995,22,,,10002,7,10004,1,10005,22
403,9996,1,9995,24,,,10000,4,10004,1,10005,24
404,9996,1,9995,20,,,10002,10,10004,1,10005,20
405,9995,24,,,,,10005,24,,,,
406,9996,2,9995,24,,,9998,7,10004,2,10005,24
407,9996,2,9995,24,,,10004,2,10005,24,,
408,9995,29,,,,,10005,29,,,,
409,9995,22,,,,,10005,22,,,,
410,9998,5,9995,22,,,10005,22,,,,
411,9996,1,9995,22,,,10004,1,10005,22,,
412,9996,1,9995,25,,,9998,8,10004,1,10005,25
413,9996,1,9995,20,,,10000,6,10002,2,10004,1
414,9995,23,,,,,10005,23,,,,
415,9998,5,9995,30,,,10005,30,,,,
416,9996,1,9995,27,,,9998,5,10004,1,10005,27
417,9995,20,,,,,10005,20,,,,
418,9996,2,9995,28,,,10002,3,10004,2,10005,28
419,9998,4,9996,2,9995,28,10004,2,10005,28,,
420,9996,2,9995,28,,,10004,2,10005,28,,
421,9995,24,,,,,10005,24,,,,
422,9995,26,,,,,10002,4,10005,26,,
423,10000,4,9995,24,,,10005,24,,,,
424,9996,1,9995,24,,,9998,5,10004,1,10005,24
425,9996,2,9995,22,,,10004,2,10005,22,,
426,9995,25,,,,,10002,10,10005,25,,
427,9996,2,9995,20,,,10004,2,10005,20,,
428,9995,23,,,,,10005,23,,,,
429,9995,22,,,,,10005,22,,,,
430,10002,7,9996,1,9995,24,10004,1,10005,24,,
431,9996,2,9995,23,,,10002,3,10004,2,10005,23
432,9996,1,9995,27,,,10000,1,10004,1,10005,27
433,9995,20,,,,,10005,20,,,,
434,9996,2,9995,27,,,10002,8,10004,2,10005,27
435,9996,1,9995,23,,,10002,10,10004,1,10005,23
436,9995,21,,,,,10002,1,10005,21,,
437,9996,2,9995,26,,,10004,2,10005,26,,
438,9995,25,,,,,9998,1,10005,25,,
439,9995,28,,,,,10005,28,,,,
440,10002,4,9996,1,9995,25,10004,1,10005,25,,
441,9996,2,9995,28,,,10004,2,10005,28,,
442,9998,4,9996,2,9995,20,10004,2,10005,20,,
443,9996,1,9995,24,,,10004,1,10005,24,,
444,9996,1,9995,29,,,10004,1,10005,29,,
445,9996,1,9995,26,,,10004,1,10005,26,,
446,9995,23,,,,,10005,23,,,,
447,9996,1,9995,23,,,10002,9,10004,1,10005,23
448,9996,2,9995,22,,,10002,10,10004,2,10005,22
449,9995,26,,,,,10002,6,10005,26,,
450,9996,1,9995,26,,,10004,1,10005,26,,
451,9996,2,9995,25,,,9998,1,10004,2,10005,25
452,9995,27,,,,,10005,27,,,,
453,9996,1,9995,28,,,9998,1,10004,1,10005,28
454,9996,1,9995,27,,,10004,1,10005,27,,
455,9996,1,9995,23,,,10004,1,10005,23,,
456,9996,1,9995,24,,,10004,1,10005,24,,
457,10002,4,9995,30,,,10005,30,,,,
458,9996,2,9995,24,,,10004,2,10005,24,,
459,9996,1,9995,21,,,10002,1,10004,1,10005,21
460,9996,2,9995,25,,,9998,5,10004,2,10005,25
461,9996,2,9995,25,,,10004,2,10005,25,,
462,9995,28,,,,,10005,28,,,,
463,9996,1,9995,22,,,10004,1,10005,22,,
464,9995,26,,,,,10005,26,,,,
465,9996,2,9995,23,,,10002,5,10004,2,10005,23
466,9996,2,9995,21,,,10002,2,10004,2,10005,21
467,9996,1,9995,22,,,10004,1,10005,22,,
468,9998,4,9996,1,9995,22,10004,1,10005,22,,
469,9996,2,9995,26,,,10004,2,10005,26,,
470,9995,20,,,,,10002,8,10005,20,,
471,9998,5,9995,24,,,10005,24,,,,
472,9995,29,,,,,10005,29,,,,
473,9995,24,,,,,10005,24,,,,
474,9996,2,9995,24,,,10002,5,10004,2,10005,24
475,9995,28,,,,,10005,28,,,,
476,9995,21,,,,,10005,21,,,,
477,9996,1,9995,23,,,9998,1,10004,1,10005,23
478,9995,22,,,,,9998,1,10002,8,10005,22
479,9998,1,9995,21,,,10005,21,,,,
480,9998,3,9996,2,9995,27,10004,2,10005,27,,
481,9995,29,,,,,10005,29,,,,
482,9996,1,9995,25,,,10004,1,10005,25,,
483,9995,29,,,,,10005,29,,,,
484,9995,22,,,,,10005,22,,,,
485,9995,25,,,,,10005,25,,,,
486,9996,2,9995,20,,,10002,4,10004,2,10005,20
487,10002,2,9995,21,,,10005,21,,,,
488,9998,10,9996,2,9995,29,10004,2,10005,29,,
489,9998,3,9996,1,9995,24,10004,1,10005,24,,
490,9995,29,,,,,10005,29,,,,
491,9998,3,9995,26,,,10005,26,,,,
492,9996,2,9995,23,,,10004,2,10005,23,,
493,9995,29,,,,,10005,29,,,,
494,9998,5,9996,1,9995,21,10004,1,10005,21,,
495,9995,23,,,,,10005,23,,,,
496,9995,22,,,,,10005,22,,,,
497,9996,2,9995,22,,,10002,8,10004,2,10005,22
498,9996,1,9995,21,,,9998,1,10004,1,10005,21
499,9996,2,9995,20,,,10004,2,10005,20,,
500,9996,1,9995,29,,,10004,1,10005,29,,
501,9996,2,9995,30,,,10004,2,10005,30,,
502,9998,1,9996,2,9995,23,10004,2,10005,23,,
503,9996,1,9995,25,,,10002,5,10004,1,10005,25
504,10002,4,9996,1,9995,29,10004,1,10005,29,,
505,10002,4,9996,1,9995,28,10004,1,10005,28,,
506,9996,1,9995,23,,,10004,1,10005,23,,
507,9995,25,,,,,10002,3,10005,25,,
508,9995,24,,,,,9998,1,10002,6,10005,24
509,9996,1,9995,26,,,10004,1,10005,26,,
510,9996,2,9995,22,,,10004,2,10005,22,,
511,9996,1,9995,26,,,10004,1,10005,26,,
512,9996,2,9995,30,,,10004,2,10005,30,,
513,9996,2,9995,23,,,10004,2,10005,23,,
514,9995,23,,,,,10005,23,,,,
515,9996,2,9995,20,,,10004,2,10005,20,,
516,9996,2,9995,29,,,10004,2,10005,29,,
517,9996,2,9995,30,,,10002,5,10004,2,10005,30
518,9996,2,9995,24,,,10004,2,10005,24,,
519,9996,1,9995,26,,,10002,6,10004,1,10005,26
520,10000,3,9996,1,9995,23,10004,1,10005,23,,
521,9995,30,,,,,10005,30,,,,
522,9995,28,,,,,10002,3,10005,28,,
523,9995,21,,,,,10002,3,10005,21,,
524,10000,6,9996,2,9995,22,10004,2,10005,22,,
525,9996,1,9995,30,,,10004,1,10005,30,,
526,9996,1,9995,23,,,9998,2,10004,1,10005,23
527,9995,29,,,,,9998,1,10005,29,,
528,9995,24,,,,,9998,1,10005,24,,
529,9996,1,9995,30,,,10004,1,10005,30,,
530,9995,28,,,,,10005,28,,,,
531,9996,1,9995,30,,,10004,1,10005,30,,
532,9996,1,9995,30,,,9998,1,10004,1,10005,30
533,9996,1,9995,23,,,10004,1,10005,23,,
534,9995,23,,,,,10005,23,,,,
535,9996,1,9995,25,,,10002,8,10004,1,10005,25
536,9998,2,9995,23,,,10005,23,,,,
537,9996,2,9995,25,,,10002,10,10004,2,10005,25
538,9996,2,9995,23,,,9998,13,10002,6,10004,2
539,9995,28,,,,,10005,28,,,,
540,9996,1,9995,21,,,10004,1,10005,21,,
