timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
118,13410,19,13409,40,,,13411,59,,,,
119,13410,64,,,,,13411,30,13412,34,,
120,13410,61,,,,,13412,61,,,,
121,13413,53,,,,,13415,53,,,,
122,13414,27,13413,32,,,13415,59,,,,
123,13414,24,13413,33,,,13415,57,,,,
124,13414,64,,,,,13415,64,,,,
125,13414,64,,,,,13415,16,13416,48,,
126,13414,59,,,,,13415,59,,,,
127,13415,23,13414,34,,,13416,57,,,,
128,13417,77,,,,,13418,30,13419,47,,
129,13417,76,,,,,13418,76,,,,
130,13417,48,,,,,13418,15,13419,33,,
131,13417,76,,,,,13419,76,,,,
132,13415,51,,,,,13417,59,,,,
133,13414,63,,,,,13415,23,13416,40,,
134,13415,57,,,,,13416,57,,,,
135,13414,66,,,,,13416,66,,,,
136,13414,67,,,,,13416,67,,,,
137,13415,49,,,,,13416,49,,,,
138,13416,23,13415,42,,,13417,65,,,,
139,13415,73,,,,,13417,73,,,,
140,13416,57,,,,,13417,57,,,,
141,13416,57,,,,,13418,57,,,,
142,13416,66,,,,,13418,66,,,,
143,13416,58,,,,,13417,58,,,,
144,13417,68,,,,,13418,68,,,,
145,13417,71,,,,,13418,71,,,,
146,13415,64,,,,,13417,64,,,,
147,13415,66,,,,,13416,19,13417,47,,
148,13416,64,,,,,13417,15,13418,49,,
149,13416,22,13415,39,,,13417,61,,,,
150,13416,79,,,,,13417,79,,,,
151,13416,26,13415,32,,,13417,58,,,,
152,13417,49,,,,,13418,49,,,,
153,13417,50,,,,,13418,17,13419,33,,
154,13417,66,,,,,13418,66,,,,
155,13418,59,,,,,13420,59,,,,
156,13418,64,,,,,13420,64,,,,
157,13417,62,,,,,13418,62,,,,
158,13416,65,,,,,13418,65,,,,
159,13418,49,,,,,13419,18,13420,31,,
160,13418,69,,,,,13420,69,,,,
161,13419,59,,,,,13420,23,13421,36,,
162,13418,61,,,,,13419,61,,,,
163,13418,59,,,,,13419,59,,,,
164,13417,63,,,,,13418,63,,,,
165,13417,52,,,,,13418,52,,,,
166,13418,72,,,,,13419,72,,,,
167,13418,62,,,,,13419,62,,,,
168,13418,55,,,,,13419,55,,,,
169,13417,78,,,,,13418,30,13419,48,,
170,13415,76,,,,,13416,26,13417,50,,
171,13415,67,,,,,13416,67,,,,
172,13414,65,,,,,13415,65,,,,
173,13414,69,,,,,13415,18,13416,45,,
174,13414,19,13413,32,,,13415,51,,,,
175,13414,73,,,,,13415,73,,,,
176,13414,64,,,,,13415,64,,,,
177,13415,64,,,,,13416,74,,,,
178,13415,25,13414,40,,,13416,65,,,,
179,13414,75,,,,,13416,75,,,,
180,13414,75,,,,,13415,75,,,,
181,13414,53,,,,,13415,53,,,,
182,13414,27,13413,35,,,13415,62,,,,
183,13412,66,,,,,13413,21,13414,45,,
184,13411,52,,,,,13413,52,,,,
185,13411,17,13410,44,,,13412,61,,,,
186,13411,27,13410,43,,,13412,70,,,,
187,13411,59,,,,,13413,59,,,,
188,13412,26,13411,49,,,13413,75,,,,
189,13412,66,,,,,13414,66,,,,
190,13413,74,,,,,13414,74,,,,
191,13413,73,,,,,13414,30,13415,43,,
192,13413,68,,,,,13414,68,,,,
193,13413,58,,,,,13414,22,13415,36,,
194,13413,18,13412,33,,,13414,51,,,,
195,13413,60,,,,,13414,19,13415,41,,
196,13414,69,,,,,13416,69,,,,
197,13415,15,13414,44,,,13416,59,,,,
198,13414,62,,,,,13416,62,,,,
199,13414,79,,,,,13416,79,,,,
200,13414,65,,,,,13416,65,,,,
201,13415,63,,,,,13416,18,13417,45,,
202,13415,54,,,,,13416,54,,,,
203,13415,77,,,,,13416,77,,,,
204,13415,60,,,,,13416,60,,,,
205,13415,61,,,,,13416,61,,,,
206,13414,22,13413,41,,,13415,63,,,,
207,13414,7,13413,69,,,13415,69,,,,
208,13413,66,,,,,13414,66,,,,
209,13413,69,,,,,13414,69,,,,
210,13413,60,,,,,13414,20,13415,40,,
211,13413,66,,,,,13414,21,13415,45,,
212,13413,65,,,,,13414,65,,,,
213,13413,51,,,,,13415,51,,,,
214,13414,65,,,,,13415,65,,,,
215,13414,62,,,,,13415,24,13416,38,,
216,13414,63,,,,,13415,25,13416,38,,
217,13414,64,,,,,13415,64,,,,
218,13413,63,,,,,13415,63,,,,
219,13413,61,,,,,13415,61,,,,
220,13414,73,,,,,13415,73,,,,
221,13415,62,,,,,13416,62,,,,
222,13415,68,,,,,13417,68,,,,
223,13416,69,,,,,13418,69,,,,
224,13416,65,,,,,13418,65,,,,
225,13416,53,,,,,13418,53,,,,
226,13417,20,13416,41,,,13418,61,,,,
227,13414,54,,,,,13416,54,,,,
228,13414,76,,,,,13415,76,,,,
229,13414,72,,,,,13415,27,13416,45,,
230,13413,63,,,,,13414,24,13415,39,,
231,13412,23,13411,43,,,13413,66,,,,
232,13412,46,,,,,13413,46,,,,
233,13412,68,,,,,13413,20,13414,48,,
234,13413,23,13412,34,,,13414,57,,,,
235,13413,68,,,,,13414,68,,,,
236,13413,74,,,,,13414,74,,,,
237,13413,61,,,,,13415,61,,,,
238,13413,50,,,,,13414,50,,,,
239,13413,73,,,,,13414,73,,,,
240,13412,54,,,,,13414,54,,,,
241,13412,55,,,,,13413,55,,,,
242,13411,22,13410,45,,,13412,67,,,,
243,13410,55,,,,,13412,55,,,,
244,13411,61,,,,,13412,26,13413,35,,
245,13411,64,,,,,13412,64,,,,
246,13411,53,,,,,13412,20,13413,33,,
247,13411,56,,,,,13412,56,,,,
248,13411,61,,,,,13413,61,,,,
249,13411,66,,,,,13412,23,13413,43,,
250,13412,53,,,,,13413,53,,,,
251,13412,65,,,,,13413,65,,,,
252,13411,70,,,,,13412,20,13413,50,,
253,13410,48,,,,,13411,48,,,,
254,13410,60,,,,,13411,60,,,,
255,13410,72,,,,,13411,72,,,,
256,13410,22,13409,42,,,13411,64,,,,
257,13410,18,13409,35,,,13411,53,,,,
258,13410,17,13409,34,,,13411,51,,,,
259,13411,60,,,,,13412,19,13413,41,,
260,13412,66,,,,,13413,66,,,,
261,13411,73,,,,,13412,27,13413,46,,
262,13411,69,,,,,13412,30,13413,39,,
263,13411,50,,,,,13412,50,,,,
264,13411,15,13410,34,,,13412,49,,,,
265,13411,28,13410,41,,,13412,69,,,,
266,13410,65,,,,,13411,17,13412,48,,
267,13409,59,,,,,13411,59,,,,
268,13409,64,,,,,13411,64,,,,
269,13409,60,,,,,13411,60,,,,
270,13409,65,,,,,13410,19,13411,46,,
271,13409,28,13408,39,,,13410,67,,,,
272,13408,61,,,,,13409,29,13410,32,,
273,13408,77,,,,,13409,77,,,,
274,13408,68,,,,,13409,23,13410,42,,
275,13409,54,,,,,13410,54,,,,
276,13409,66,,,,,13411,66,,,,
277,13409,68,,,,,13411,68,,,,
278,13410,79,,,,,13411,79,,,,
279,13410,56,,,,,13411,56,,,,
280,13411,64,,,,,13412,64,,,,
281,13411,63,,,,,13413,63,,,,
282,13411,53,,,,,13412,53,,,,
283,13412,65,,,,,13414,65,,,,
284,13412,57,,,,,13413,57,,,,
285,13412,59,,,,,13413,59,,,,
286,13412,63,,,,,13413,21,13414,42,,
287,13413,62,,,,,13414,62,,,,
288,13413,26,13412,30,,,13414,56,,,,
289,13414,73,,,,,13415,73,,,,
290,13414,66,,,,,13415,66,,,,
291,13414,50,,,,,13415,50,,,,
292,13412,58,,,,,13413,19,13414,39,,
293,13411,25,13410,35,,,13412,60,,,,
294,13411,60,,,,,13412,60,,,,
295,13410,73,,,,,13412,73,,,,
296,13410,69,,,,,13411,28,13412,41,,
297,13409,69,,,,,13411,69,,,,
298,13410,23,13409,44,,,13411,67,,,,
299,13411,30,13410,50,,,13412,80,,,,
300,13411,56,,,,,13412,56,,,,
301,13412,69,,,,,13413,69,,,,
302,13413,64,,,,,13414,64,,,,
303,13413,76,,,,,13414,29,13415,47,,
304,13413,62,,,,,13414,62,,,,
305,13413,52,,,,,13414,17,13415,35,,
306,13414,56,,,,,13415,56,,,,
307,13415,22,13414,30,,,13416,52,,,,
308,13414,51,,,,,13415,51,,,,
309,13415,67,,,,,13416,67,,,,
310,13415,64,,,,,13416,64,,,,
311,13415,61,,,,,13416,30,13417,31,,
312,13417,22,13416,34,,,13418,56,,,,
313,13417,64,,,,,13418,64,,,,
314,13417,55,,,,,13418,55,,,,
315,13417,58,,,,,13418,25,13419,33,,
316,13417,67,,,,,13418,67,,,,
317,13415,49,,,,,13416,49,,,,
318,13416,69,,,,,13417,26,13418,43,,
319,13416,54,,,,,13417,54,,,,
320,13416,24,13415,30,,,13417,54,,,,
321,13416,66,,,,,13417,66,,,,
322,13415,76,,,,,13416,26,13417,50,,
323,13415,70,,,,,13416,29,13417,41,,
324,13413,63,,,,,13414,63,,,,
325,13413,67,,,,,13414,27,13415,40,,
326,13412,58,,,,,13413,20,13414,38,,
327,13411,58,,,,,13412,25,13413,33,,
328,13411,60,,,,,13413,60,,,,
329,13410,54,,,,,13412,54,,,,
330,13411,55,,,,,13412,55,,,,
331,13412,71,,,,,13413,71,,,,
332,13412,56,,,,,13413,56,,,,
333,13411,53,,,,,13413,53,,,,
334,13412,58,,,,,13413,58,,,,
335,13412,20,13411,49,,,13413,69,,,,
336,13412,62,,,,,13413,62,,,,
337,13411,54,,,,,13413,54,,,,
338,13411,22,13410,32,,,13412,54,,,,
339,13411,68,,,,,13412,68,,,,
340,13411,58,,,,,13412,19,13413,39,,
341,13411,48,,,,,13412,48,,,,
342,13412,50,,,,,13413,50,,,,
343,13409,55,,,,,13410,55,,,,
344,13409,16,13408,39,,,13410,55,,,,
345,13409,67,,,,,13410,24,13411,43,,
346,13408,49,,,,,13409,18,13410,31,,
347,13408,59,,,,,13410,59,,,,
348,13409,76,,,,,13410,26,13411,50,,
349,13410,62,,,,,13411,62,,,,
350,13410,21,13409,31,,,13411,52,,,,
351,13410,27,13409,43,,,13411,70,,,,
352,13408,25,13407,44,,,13409,69,,,,
353,13408,74,,,,,13410,74,,,,
354,13408,70,,,,,13410,70,,,,
355,13409,26,13408,49,,,13410,75,,,,
356,13408,59,,,,,13410,59,,,,
357,13409,63,,,,,13410,63,,,,
358,13409,54,,,,,13410,54,,,,
359,13409,56,,,,,13410,16,13411,40,,
360,13409,57,,,,,13410,26,13411,31,,
361,13409,56,,,,,13410,56,,,,
362,13408,63,,,,,13409,63,,,,
363,13409,57,,,,,13411,57,,,,
364,13410,23,13409,31,,,13411,54,,,,
365,13409,62,,,,,13410,62,,,,
366,13409,74,,,,,13410,74,,,,
367,13408,74,,,,,13410,74,,,,
368,13406,64,,,,,13408,64,,,,
369,13406,65,,,,,13408,65,,,,
370,13403,20,13402,33,,,13404,53,,,,
371,13399,48,,,,,13400,48,,,,
372,13400,76,,,,,13401,76,,,,
373,13401,24,13400,45,,,13402,69,,,,
374,13400,17,13399,34,,,13401,51,,,,
375,13399,46,,,,,13400,15,13401,38,,
376,13398,57,,,,,13400,57,,,,
377,13398,78,,,,,13399,28,13400,50,,
378,13395,50,,,,,13397,50,,,,
379,13394,75,,,,,13395,75,,,,
380,13394,54,,,,,13395,23,13396,31,,
381,13395,55,,,,,13396,17,13397,38,,
382,13396,29,13395,48,,,13397,77,,,,
383,13394,72,,,,,13396,72,,,,
384,13396,59,,,,,13397,59,,,,
385,13396,27,13395,48,,,13397,75,,,,
386,13394,59,,,,,13395,15,13396,44,,
387,13393,48,,,,,13395,48,,,,
388,13393,65,,,,,13394,65,,,,
389,13392,63,,,,,13394,63,,,,
390,13390,68,,,,,13391,24,13392,44,,
391,13391,28,13390,42,,,13392,70,,,,
392,13389,67,,,,,13391,67,,,,
393,13389,66,,,,,13391,66,,,,
394,13388,30,13387,50,,,13389,73,,,,
395,13384,19,13383,35,,,13385,54,,,,
396,13385,22,13384,43,,,13386,65,,,,
397,13385,64,,,,,13386,64,,,,
398,13384,53,,,,,13385,53,,,,
399,13384,60,,,,,13385,60,,,,
400,13383,68,,,,,13384,68,,,,
401,13382,55,,,,,13383,55,,,,
402,13383,65,,,,,13384,16,13385,49,,
403,13384,25,13383,36,,,13385,61,,,,
404,13387,67,,,,,13388,25,13389,42,,
405,13391,60,,,,,13393,60,,,,
406,13391,67,,,,,13392,67,,,,
407,13388,67,,,,,13389,67,,,,
408,13385,63,,,,,13387,63,,,,
409,13386,76,,,,,13388,76,,,,
410,13386,53,,,,,13388,53,,,,
411,13386,61,,,,,13388,61,,,,
412,13385,61,,,,,13387,61,,,,
413,13387,71,,,,,13388,71,,,,
414,13387,70,,,,,13388,70,,,,
415,13389,53,,,,,13390,16,13391,37,,
416,13390,55,,,,,13391,55,,,,
417,13389,58,,,,,13390,58,,,,
418,13389,56,,,,,13390,26,13391,30,,
419,13389,27,13388,35,,,13390,62,,,,
420,13387,74,,,,,13388,74,,,,
421,13385,50,,,,,13386,50,,,,
422,13385,79,,,,,13386,79,,,,
423,13385,66,,,,,13386,66,,,,
424,13384,59,,,,,13386,59,,,,
425,13384,69,,,,,13386,69,,,,
426,13384,50,,,,,13385,50,,,,
427,13383,62,,,,,13384,62,,,,
428,13381,69,,,,,13382,69,,,,
429,13382,59,,,,,13383,59,,,,
430,13384,56,,,,,13385,56,,,,
431,13383,70,,,,,13384,24,13385,46,,
432,13383,57,,,,,13385,57,,,,
433,13383,53,,,,,13384,22,13385,31,,
434,13383,62,,,,,13384,19,13385,43,,
435,13383,64,,,,,13385,64,,,,
436,13383,53,,,,,13385,53,,,,
437,13384,80,,,,,13385,80,,,,
438,13384,56,,,,,13386,56,,,,
439,13388,15,13387,36,,,13389,51,,,,
440,13389,46,,,,,13390,46,,,,
441,13389,58,,,,,13391,58,,,,
442,13389,29,13388,36,,,13390,65,,,,
443,13388,61,,,,,13389,27,13390,34,,
444,13388,58,,,,,13390,58,,,,
445,13388,74,,,,,13390,74,,,,
446,13390,56,,,,,13391,56,,,,
447,13387,61,,,,,13388,61,,,,
448,13385,72,,,,,13387,72,,,,
449,13386,57,,,,,13387,57,,,,
450,13385,51,,,,,13386,51,,,,
451,13384,71,,,,,13385,16,13386,46,,
452,13385,19,13384,32,,,13386,51,,,,
453,13384,60,,,,,13386,60,,,,
454,13384,72,,,,,13385,72,,,,
455,13385,70,,,,,13386,29,13387,41,,
456,13386,68,,,,,13387,68,,,,
457,13385,79,,,,,13386,79,,,,
458,13384,15,13383,32,,,13385,47,,,,
459,13383,52,,,,,13385,52,,,,
460,13384,70,,,,,13385,70,,,,
461,13382,66,,,,,13383,66,,,,
462,13383,19,13382,44,,,13384,63,,,,
463,13383,53,,,,,13384,21,13385,32,,
464,13382,76,,,,,13384,76,,,,
465,13382,53,,,,,13383,20,13384,33,,
466,13381,64,,,,,13382,21,13383,43,,
467,13382,63,,,,,13383,63,,,,
468,13385,75,,,,,13386,75,,,,
469,13385,76,,,,,13386,27,13387,49,,
470,13387,16,13386,39,,,13388,55,,,,
471,13388,70,,,,,13390,70,,,,
472,13388,61,,,,,13389,61,,,,
473,13388,22,13387,39,,,13389,61,,,,
474,13385,29,13384,46,,,13386,75,,,,
475,13387,60,,,,,13388,60,,,,
476,13388,76,,,,,13389,76,,,,
477,13387,53,,,,,13389,53,,,,
478,13387,55,,,,,13389,55,,,,
479,13387,68,,,,,13388,28,13389,40,,
480,13388,66,,,,,13389,66,,,,
481,13386,55,,,,,13387,20,13388,35,,
482,13387,54,,,,,13389,54,,,,
483,13386,62,,,,,13387,62,,,,
484,13385,15,13384,40,,,13386,55,,,,
485,13384,70,,,,,13386,70,,,,
486,13385,59,,,,,13386,59,,,,
487,13388,69,,,,,13389,19,13390,50,,
488,13388,26,13387,30,,,13389,56,,,,
489,13387,46,,,,,13389,46,,,,
490,13387,61,,,,,13388,27,13389,34,,
491,13387,16,13386,31,,,13388,47,,,,
492,13386,25,13385,37,,,13387,62,,,,
493,13386,21,13385,30,,,13387,51,,,,
494,13386,15,13385,32,,,13387,47,,,,
495,13385,15,13384,47,,,13386,62,,,,
496,13384,56,,,,,13385,56,,,,
497,13385,17,13384,46,,,13386,63,,,,
498,13385,80,,,,,13387,80,,,,
499,13384,66,,,,,13386,66,,,,
500,13386,58,,,,,13387,58,,,,
501,13386,72,,,,,13387,24,13388,48,,
502,13388,56,,,,,13389,64,,,,
503,13387,75,,,,,13389,75,,,,
504,13388,23,13387,47,,,13389,70,,,,
505,13387,19,13386,36,,,13388,55,,,,
506,13387,74,,,,,13388,74,,,,
507,13387,53,,,,,13388,53,,,,
508,13389,47,,,,,13390,15,13391,32,,
509,13390,64,,,,,13391,64,,,,
510,13389,74,,,,,13390,74,,,,
511,13388,52,,,,,13390,52,,,,
512,13389,21,13388,33,,,13390,54,,,,
513,13388,20,13387,37,,,13389,57,,,,
514,13388,64,,,,,13389,27,13390,37,,
515,13388,61,,,,,13389,61,,,,
516,13388,70,,,,,13389,70,,,,
517,13390,53,,,,,13391,22,13392,31,,
518,13391,30,13390,37,,,13392,67,,,,
519,13392,29,13391,41,,,13393,70,,,,
520,13390,77,,,,,13391,29,13392,48,,
521,13389,67,,,,,13390,67,,,,
522,13389,74,,,,,13390,27,13391,47,,
523,13389,30,13388,37,,,13390,67,,,,
524,13389,77,,,,,13390,77,,,,
525,13388,58,,,,,13390,58,,,,
526,13386,71,,,,,13388,71,,,,
527,13387,62,,,,,13388,15,13389,47,,
528,13386,74,,,,,13387,74,,,,
529,13386,70,,,,,13387,23,13388,47,,
530,13387,21,13386,49,,,13388,70,,,,
531,13388,74,,,,,13389,26,13390,48,,
532,13387,67,,,,,13389,67,,,,
533,13387,55,,,,,13388,15,13389,40,,
534,13388,62,,,,,13389,21,13390,38,,
535,13388,57,,,,,13389,57,,,,
536,13387,26,13386,37,,,13388,63,,,,
537,13386,76,,,,,13388,76,,,,
538,13387,61,,,,,13388,61,,,,
539,13387,65,,,,,13389,65,,,,
540,13386,30,13385,45,,,13387,75,,,,
541,13386,63,,,,,13388,63,,,,
542,13386,77,,,,,13387,77,,,,
543,13386,62,,,,,13387,29,13388,33,,
544,13384,57,,,,,13386,57,,,,
545,13384,56,,,,,13385,17,13386,39,,
546,13384,49,,,,,13386,49,,,,
547,13385,75,,,,,13386,75,,,,
548,13385,29,13384,48,,,13386,77,,,,
549,13386,28,13385,37,,,13387,65,,,,
550,13386,70,,,,,13387,70,,,,
551,13385,62,,,,,13386,62,,,,
552,13385,68,,,,,13386,68,,,,
553,13385,15,13384,43,,,13386,58,,,,
554,13384,54,,,,,13386,54,,,,
555,13385,53,,,,,13386,53,,,,
556,13385,48,,,,,13386,17,13387,31,,
557,13385,70,,,,,13386,23,13387,47,,
558,13385,20,13384,37,,,13386,57,,,,
559,13385,61,,,,,13386,28,13387,33,,
560,13385,58,,,,,13386,58,,,,
561,13385,59,,,,,13387,59,,,,
562,13384,60,,,,,13386,60,,,,
563,13385,19,13384,41,,,13386,60,,,,
564,13385,63,,,,,13386,63,,,,
565,13386,69,,,,,13387,69,,,,
566,13386,61,,,,,13387,17,13388,44,,
567,13386,57,,,,,13387,26,13388,31,,
568,13387,62,,,,,13388,15,13389,47,,
569,13387,50,,,,,13388,19,13389,31,,
570,13387,56,,,,,13389,56,,,,
571,13387,58,,,,,13388,58,,,,
572,13386,19,13385,38,,,13387,57,,,,
573,13385,63,,,,,13386,63,,,,
574,13385,55,,,,,13387,55,,,,
575,13385,72,,,,,13386,28,13387,44,,
576,13385,59,,,,,13386,28,13387,31,,
577,13385,57,,,,,13386,18,13387,39,,
578,13384,64,,,,,13386,64,,,,
579,13384,76,,,,,13385,28,13386,48,,
580,13384,59,,,,,13385,59,,,,
581,13383,56,,,,,13385,56,,,,
582,13384,48,,,,,13385,48,,,,
583,13385,27,13384,45,,,13386,72,,,,
584,13384,54,,,,,13386,54,,,,
585,13384,76,,,,,13385,28,13386,48,,
586,13384,75,,,,,13385,75,,,,
587,13384,48,,,,,13385,15,13386,33,,
588,13384,16,13383,33,,,13385,49,,,,
589,13384,52,,,,,13386,52,,,,
590,13384,71,,,,,13386,71,,,,
591,13384,50,,,,,13386,50,,,,
592,13384,56,,,,,13386,56,,,,
593,13385,75,,,,,13386,26,13387,49,,
594,13386,49,,,,,13388,49,,,,
595,13386,26,13385,49,,,13387,75,,,,
596,13386,76,,,,,13388,76,,,,
597,13386,61,,,,,13388,61,,,,
598,13386,60,,,,,13388,60,,,,
599,13385,61,,,,,13387,61,,,,
600,13386,73,,,,,13387,73,,,,
601,13386,67,,,,,13387,67,,,,
602,13387,56,,,,,13388,21,13389,35,,
603,13387,71,,,,,13389,71,,,,
604,13388,70,,,,,13389,70,,,,
605,13391,28,13390,49,,,13392,77,,,,
606,13392,70,,,,,13393,70,,,,
607,13390,63,,,,,13392,63,,,,
608,13390,52,,,,,13391,15,13392,37,,
609,13390,62,,,,,13392,62,,,,
610,13390,71,,,,,13392,71,,,,
611,13390,69,,,,,13391,69,,,,
612,13390,66,,,,,13392,66,,,,
613,13389,57,,,,,13390,57,,,,
614,13389,29,13388,39,,,13390,68,,,,
615,13387,50,,,,,13389,50,,,,
616,13387,62,,,,,13389,62,,,,
617,13388,23,13387,46,,,13389,69,,,,
618,13388,64,,,,,13389,24,13390,40,,
619,13388,53,,,,,13390,53,,,,
620,13388,57,,,,,13389,57,,,,
621,13390,22,13389,30,,,13391,52,,,,
622,13390,55,,,,,13391,55,,,,
623,13391,57,,,,,13392,57,,,,
624,13391,70,,,,,13392,70,,,,
625,13391,73,,,,,13392,24,13393,49,,
626,13391,65,,,,,13392,65,,,,
627,13391,70,,,,,13393,70,,,,
628,13390,59,,,,,13391,17,13392,42,,
629,13390,67,,,,,13392,67,,,,
630,13390,68,,,,,13392,68,,,,
631,13390,66,,,,,13391,66,,,,
632,13390,56,,,,,13391,56,,,,
633,13390,71,,,,,13392,71,,,,
634,13391,73,,,,,13392,25,13393,48,,
635,13390,79,,,,,13392,79,,,,
636,13390,74,,,,,13391,28,13392,46,,
637,13390,58,,,,,13391,21,13392,37,,
638,13390,66,,,,,13392,66,,,,
639,13390,62,,,,,13392,62,,,,
640,13391,63,,,,,13392,28,13393,35,,
641,13390,51,,,,,13392,51,,,,
642,13390,61,,,,,13392,61,,,,
643,13392,25,13391,43,,,13393,68,,,,
644,13391,61,,,,,13392,18,13393,43,,
645,13391,29,13390,34,,,13392,63,,,,
646,13391,18,13390,43,,,13392,61,,,,
647,13390,61,,,,,13392,61,,,,
648,13389,66,,,,,13391,66,,,,
649,13390,56,,,,,13391,56,,,,
